"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","25-34 years","25-34",230,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","35-44 years","35-44",479,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","45-54 years","45-54",1183,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","55-64 years","55-64",3049,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","65-74 years","65-74",4711,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","75-84 years","75-84",5065,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jan., 2020","2020/01","85+ years","85+",4822,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","< 1 year","1",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","1-4 years","1-4",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","5-14 years","5-14",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","15-24 years","15-24",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","25-34 years","25-34",194,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","35-44 years","35-44",391,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","45-54 years","45-54",1045,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","55-64 years","55-64",2758,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","65-74 years","65-74",4095,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","75-84 years","75-84",4673,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","85+ years","85+",4258,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Feb., 2020","2020/02","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","< 1 year","1",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","1-4 years","1-4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","5-14 years","5-14",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","15-24 years","15-24",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","25-34 years","25-34",194,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","35-44 years","35-44",485,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","45-54 years","45-54",1180,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","55-64 years","55-64",3071,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","65-74 years","65-74",4754,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","75-84 years","75-84",5014,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Mar., 2020","2020/03","85+ years","85+",4659,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","< 1 year","1",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","5-14 years","5-14",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","15-24 years","15-24",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","25-34 years","25-34",236,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","35-44 years","35-44",551,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","45-54 years","45-54",1420,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","55-64 years","55-64",3488,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","65-74 years","65-74",5338,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","75-84 years","75-84",5625,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","85+ years","85+",4918,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Apr., 2020","2020/04","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","< 1 year","1",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","1-4 years","1-4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","5-14 years","5-14",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","15-24 years","15-24",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","25-34 years","25-34",212,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","35-44 years","35-44",519,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","45-54 years","45-54",1253,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","55-64 years","55-64",2983,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","65-74 years","65-74",4735,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","75-84 years","75-84",4934,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","May, 2020","2020/05","85+ years","85+",4313,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","< 1 year","1",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","1-4 years","1-4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","5-14 years","5-14",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","15-24 years","15-24",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","25-34 years","25-34",215,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","35-44 years","35-44",483,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","45-54 years","45-54",1166,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","55-64 years","55-64",2699,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","65-74 years","65-74",4294,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","75-84 years","75-84",4450,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jun., 2020","2020/06","85+ years","85+",3770,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","< 1 year","1",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","5-14 years","5-14",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","15-24 years","15-24",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","25-34 years","25-34",268,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","35-44 years","35-44",565,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","45-54 years","45-54",1356,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","55-64 years","55-64",3249,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","65-74 years","65-74",4997,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","75-84 years","75-84",4979,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Jul., 2020","2020/07","85+ years","85+",4112,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","< 1 year","1",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","1-4 years","1-4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","5-14 years","5-14",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","15-24 years","15-24",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","25-34 years","25-34",219,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","35-44 years","35-44",624,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","45-54 years","45-54",1418,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","55-64 years","55-64",3448,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","65-74 years","65-74",5219,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","75-84 years","75-84",5194,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Aug., 2020","2020/08","85+ years","85+",4166,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","< 1 year","1",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","5-14 years","5-14",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","15-24 years","15-24",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","25-34 years","25-34",218,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","35-44 years","35-44",527,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","45-54 years","45-54",1165,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","55-64 years","55-64",3028,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","65-74 years","65-74",4776,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","75-84 years","75-84",4819,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Sep., 2020","2020/09","85+ years","85+",4038,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","< 1 year","1",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","5-14 years","5-14",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","15-24 years","15-24",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","25-34 years","25-34",205,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","35-44 years","35-44",518,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","45-54 years","45-54",1210,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","55-64 years","55-64",3094,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","65-74 years","65-74",5151,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","75-84 years","75-84",5175,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Oct., 2020","2020/10","85+ years","85+",4421,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","< 1 year","1",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","5-14 years","5-14",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","15-24 years","15-24",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","25-34 years","25-34",234,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","35-44 years","35-44",536,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","45-54 years","45-54",1370,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","55-64 years","55-64",3450,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","65-74 years","65-74",5645,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","75-84 years","75-84",5830,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Nov., 2020","2020/11","85+ years","85+",4670,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","< 1 year","1",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","1-4 years","1-4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","5-14 years","5-14",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","15-24 years","15-24",68,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","25-34 years","25-34",255,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","35-44 years","35-44",657,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","45-54 years","45-54",1746,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","55-64 years","55-64",4293,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","65-74 years","65-74",6908,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","75-84 years","75-84",7243,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","85+ years","85+",5810,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2020","2020","Dec., 2020","2020/12","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","< 1 year","1",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","1-4 years","1-4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","15-24 years","15-24",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","25-34 years","25-34",323,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","35-44 years","35-44",748,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","45-54 years","45-54",1758,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","55-64 years","55-64",4682,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","65-74 years","65-74",7565,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","75-84 years","75-84",7514,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Jan., 2021","2021/01","85+ years","85+",5846,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","< 1 year","1",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","5-14 years","5-14",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","15-24 years","15-24",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","25-34 years","25-34",202,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","35-44 years","35-44",565,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","45-54 years","45-54",1432,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","55-64 years","55-64",3669,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","65-74 years","65-74",5792,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","75-84 years","75-84",5770,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Feb., 2021","2021/02","85+ years","85+",4371,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","< 1 year","1",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","5-14 years","5-14",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","15-24 years","15-24",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","25-34 years","25-34",204,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","35-44 years","35-44",554,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","45-54 years","45-54",1324,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","55-64 years","55-64",3345,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","65-74 years","65-74",5163,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","75-84 years","75-84",5242,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","85+ years","85+",4312,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Mar., 2021","2021/03","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","< 1 year","1",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","1-4 years","1-4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","5-14 years","5-14",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","15-24 years","15-24",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","25-34 years","25-34",210,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","35-44 years","35-44",542,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","45-54 years","45-54",1217,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","55-64 years","55-64",3104,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","65-74 years","65-74",4820,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","75-84 years","75-84",4722,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","Apr., 2021","2021/04","85+ years","85+",3779,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","May, 2021","2021/05","< 1 year","1",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","May, 2021","2021/05","1-4 years","1-4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2021","2021","May, 2021","2021/05","5-14 years","5-14",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
