"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
,"Influenza and pneumonia","J09-J18","2022","2022","Indiana","18",267,6833037,3.9,3.4,4.4,3.3,2.9,3.7
,"Influenza and pneumonia","J09-J18","2022","2022","Iowa","19",91,3200517,2.8,2.3,3.5,2.3,1.8,2.8
,"Influenza and pneumonia","J09-J18","2022","2022","Kansas","20",106,2937150,3.6,2.9,4.3,3.1,2.5,3.8
,"Influenza and pneumonia","J09-J18","2022","2022","Kentucky","21",295,4512310,6.5,5.8,7.3,5.3,4.7,5.9
,"Influenza and pneumonia","J09-J18","2022","2022","Louisiana","22",318,4590241,6.9,6.2,7.7,5.8,5.2,6.5
,"Influenza and pneumonia","J09-J18","2022","2022","Maine","23",38,1385340,2.7,1.9,3.8,1.8,1.2,2.5
,"Influenza and pneumonia","J09-J18","2022","2022","Maryland","24",153,6164660,2.5,2.1,2.9,2.0,1.7,2.4
,"Influenza and pneumonia","J09-J18","2022","2022","Massachusetts","25",174,6981974,2.5,2.1,2.9,1.9,1.7,2.3
,"Influenza and pneumonia","J09-J18","2022","2022","Michigan","26",306,10034113,3.0,2.7,3.4,2.3,2.0,2.6
,"Influenza and pneumonia","J09-J18","2022","2022","Minnesota","27",244,5717184,4.3,3.7,4.8,3.5,3.1,4.0
,"Influenza and pneumonia","J09-J18","2022","2022","Mississippi","28",193,2940057,6.6,5.6,7.5,5.5,4.7,6.4
,"Influenza and pneumonia","J09-J18","2022","2022","Missouri","29",335,6177957,5.4,4.8,6.0,4.3,3.8,4.8
,"Influenza and pneumonia","J09-J18","2022","2022","Montana","30",60,1122867,5.3,4.1,6.9,3.9,2.9,5.1
,"Influenza and pneumonia","J09-J18","2022","2022","Nebraska","31",50,1967923,2.5,1.9,3.3,2.3,1.7,3.1
,"Influenza and pneumonia","J09-J18","2022","2022","Nevada","32",953,3177772,30.0,28.1,31.9,25.2,23.6,26.9
,"Influenza and pneumonia","J09-J18","2022","2022","New Hampshire","33",51,1395231,3.7,2.7,4.8,2.5,1.8,3.3
,"Influenza and pneumonia","J09-J18","2022","2022","New Jersey","34",334,9261699,3.6,3.2,4.0,2.8,2.5,3.1
,"Influenza and pneumonia","J09-J18","2022","2022","New Mexico","35",98,2113344,4.6,3.8,5.7,3.7,2.9,4.5
,"Influenza and pneumonia","J09-J18","2022","2022","New York","36",608,19677151,3.1,2.8,3.3,2.4,2.2,2.6
,"Influenza and pneumonia","J09-J18","2022","2022","North Carolina","37",418,10698973,3.9,3.5,4.3,3.1,2.8,3.5
,"Influenza and pneumonia","J09-J18","2022","2022","North Dakota","38",39,779261,5.0,3.6,6.8,4.4,3.1,6.1
,"Influenza and pneumonia","J09-J18","2022","2022","Ohio","39",605,11756058,5.1,4.7,5.6,4.0,3.7,4.3
,"Influenza and pneumonia","J09-J18","2022","2022","Oklahoma","40",127,4019800,3.2,2.6,3.7,2.7,2.3,3.3
,"Influenza and pneumonia","J09-J18","2022","2022","Oregon","41",130,4240137,3.1,2.5,3.6,2.3,1.9,2.8
,"Influenza and pneumonia","J09-J18","2022","2022","Pennsylvania","42",457,12972008,3.5,3.2,3.8,2.6,2.4,2.9
,"Influenza and pneumonia","J09-J18","2022","2022","Rhode Island","44",29,1093734,2.7,1.8,3.8,2.2,1.5,3.3
,"Influenza and pneumonia","J09-J18","2022","2022","South Carolina","45",246,5282634,4.7,4.1,5.2,3.7,3.3,4.2
,"Influenza and pneumonia","J09-J18","2022","2022","South Dakota","46",55,909824,6.0,4.6,7.9,5.3,3.9,7.0
,"Influenza and pneumonia","J09-J18","2022","2022","Tennessee","47",306,7051339,4.3,3.9,4.8,3.5,3.1,3.9
,"Influenza and pneumonia","J09-J18","2022","2022","Texas","48",1139,30029572,3.8,3.6,4.0,3.6,3.4,3.8
,"Influenza and pneumonia","J09-J18","2022","2022","Utah","49",135,3380800,4.0,3.3,4.7,4.3,3.6,5.1
,"Influenza and pneumonia","J09-J18","2022","2022","Vermont","50",Suppressed,647064,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2022","2022","Virginia","51",272,8683619,3.1,2.8,3.5,2.5,2.2,2.8
,"Influenza and pneumonia","J09-J18","2022","2022","Washington","53",383,7785786,4.9,4.4,5.4,4.1,3.7,4.5
,"Influenza and pneumonia","J09-J18","2022","2022","West Virginia","54",121,1775156,6.8,5.6,8.0,5.0,4.1,6.0
,"Influenza and pneumonia","J09-J18","2022","2022","Wisconsin","55",133,5892539,2.3,1.9,2.6,1.7,1.4,2.1
,"Influenza and pneumonia","J09-J18","2022","2022","Wyoming","56",21,581381,3.6,2.2,5.5,2.6,1.6,4.1
,"Influenza and pneumonia","J09-J18","2023","2023","Alabama","01",75,5108468,1.5,1.2,1.8,1.2,0.9,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","Alaska","02",14,733406,1.9,1.0,3.2,1.9,1.0,3.2
,"Influenza and pneumonia","J09-J18","2023","2023","Arizona","04",126,7431344,1.7,1.4,2.0,1.3,1.0,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","Arkansas","05",60,3067732,2.0,1.5,2.5,1.6,1.2,2.0
,"Influenza and pneumonia","J09-J18","2023","2023","California","06",585,38965193,1.5,1.4,1.6,1.3,1.2,1.4
,"Influenza and pneumonia","J09-J18","2023","2023","Colorado","08",103,5877610,1.8,1.4,2.1,1.6,1.3,1.9
,"Influenza and pneumonia","J09-J18","2023","2023","Connecticut","09",33,3617176,0.9,0.6,1.3,0.7,0.5,1.1
,"Influenza and pneumonia","J09-J18","2023","2023","Delaware","10",13,1031890,1.3,0.7,2.2,0.8,0.4,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","District of Columbia","11",Suppressed,678972,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2023","2023","Florida","12",388,22610726,1.7,1.5,1.9,1.2,1.1,1.3
,"Influenza and pneumonia","J09-J18","2023","2023","Georgia","13",133,11029227,1.2,1.0,1.4,1.1,0.9,1.3
,"Influenza and pneumonia","J09-J18","2023","2023","Hawaii","15",17,1435138,1.2,0.7,1.9,0.9,0.5,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","Idaho","16",18,1964726,0.9,0.5,1.4,0.7,0.4,1.2
,"Influenza and pneumonia","J09-J18","2023","2023","Illinois","17",140,12549689,1.1,0.9,1.3,0.9,0.8,1.1
,"Influenza and pneumonia","J09-J18","2023","2023","Indiana","18",92,6862199,1.3,1.1,1.6,1.1,0.9,1.4
,"Influenza and pneumonia","J09-J18","2023","2023","Iowa","19",31,3207004,1.0,0.7,1.4,0.7,0.5,1.1
,"Influenza and pneumonia","J09-J18","2023","2023","Kansas","20",35,2940546,1.2,0.8,1.7,1.0,0.7,1.4
,"Influenza and pneumonia","J09-J18","2023","2023","Kentucky","21",89,4526154,2.0,1.6,2.4,1.6,1.3,2.0
,"Influenza and pneumonia","J09-J18","2023","2023","Louisiana","22",77,4573749,1.7,1.3,2.1,1.4,1.1,1.7
,"Influenza and pneumonia","J09-J18","2023","2023","Maine","23",18,1395722,1.3,0.8,2.0,0.9,0.5,1.4
,"Influenza and pneumonia","J09-J18","2023","2023","Maryland","24",73,6180253,1.2,0.9,1.5,0.9,0.7,1.2
,"Influenza and pneumonia","J09-J18","2023","2023","Massachusetts","25",90,7001399,1.3,1.0,1.6,1.0,0.8,1.2
,"Influenza and pneumonia","J09-J18","2023","2023","Michigan","26",134,10037261,1.3,1.1,1.6,1.1,0.9,1.3
,"Influenza and pneumonia","J09-J18","2023","2023","Minnesota","27",103,5737915,1.8,1.4,2.1,1.4,1.2,1.7
,"Influenza and pneumonia","J09-J18","2023","2023","Mississippi","28",55,2939690,1.9,1.4,2.4,1.6,1.2,2.1
,"Influenza and pneumonia","J09-J18","2023","2023","Missouri","29",100,6196156,1.6,1.3,1.9,1.2,1.0,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","Montana","30",19,1132812,1.7,1.0,2.6,1.3,0.8,2.2
,"Influenza and pneumonia","J09-J18","2023","2023","Nebraska","31",21,1978379,1.1,0.7,1.6,0.9,0.5,1.4
,"Influenza and pneumonia","J09-J18","2023","2023","Nevada","32",160,3194176,5.0,4.2,5.8,4.3,3.6,5.0
,"Influenza and pneumonia","J09-J18","2023","2023","New Hampshire","33",20,1402054,1.4,0.9,2.2,1.0,0.6,1.7
,"Influenza and pneumonia","J09-J18","2023","2023","New Jersey","34",147,9290841,1.6,1.3,1.8,1.2,1.0,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","New Mexico","35",34,2114371,1.6,1.1,2.2,1.4,1.0,2.0
,"Influenza and pneumonia","J09-J18","2023","2023","New York","36",281,19571216,1.4,1.3,1.6,1.1,1.0,1.2
,"Influenza and pneumonia","J09-J18","2023","2023","North Carolina","37",193,10835491,1.8,1.5,2.0,1.5,1.3,1.7
,"Influenza and pneumonia","J09-J18","2023","2023","North Dakota","38",15,783926,1.9,1.1,3.2,1.8,1.0,3.1
,"Influenza and pneumonia","J09-J18","2023","2023","Ohio","39",219,11785935,1.9,1.6,2.1,1.4,1.3,1.7
,"Influenza and pneumonia","J09-J18","2023","2023","Oklahoma","40",53,4053824,1.3,1.0,1.7,1.1,0.8,1.5
,"Influenza and pneumonia","J09-J18","2023","2023","Oregon","41",85,4233358,2.0,1.6,2.5,1.6,1.3,2.0
,"Influenza and pneumonia","J09-J18","2023","2023","Pennsylvania","42",185,12961683,1.4,1.2,1.6,1.1,0.9,1.2
,"Influenza and pneumonia","J09-J18","2023","2023","Rhode Island","44",Suppressed,1095962,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2023","2023","South Carolina","45",112,5373555,2.1,1.7,2.5,1.5,1.2,1.8
,"Influenza and pneumonia","J09-J18","2023","2023","South Dakota","46",14,919318,1.5,0.8,2.6,1.3,0.7,2.3
,"Influenza and pneumonia","J09-J18","2023","2023","Tennessee","47",182,7126489,2.6,2.2,2.9,2.1,1.8,2.4
,"Influenza and pneumonia","J09-J18","2023","2023","Texas","48",465,30503301,1.5,1.4,1.7,1.5,1.4,1.6
,"Influenza and pneumonia","J09-J18","2023","2023","Utah","49",59,3417734,1.7,1.3,2.2,1.9,1.5,2.5
,"Influenza and pneumonia","J09-J18","2023","2023","Vermont","50",Suppressed,647464,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2023","2023","Virginia","51",127,8715698,1.5,1.2,1.7,1.2,1.0,1.4
,"Influenza and pneumonia","J09-J18","2023","2023","Washington","53",141,7812880,1.8,1.5,2.1,1.4,1.2,1.7
,"Influenza and pneumonia","J09-J18","2023","2023","West Virginia","54",46,1770071,2.6,1.9,3.5,1.8,1.3,2.4
,"Influenza and pneumonia","J09-J18","2023","2023","Wisconsin","55",76,5910955,1.3,1.0,1.6,0.9,0.7,1.2
,"Influenza and pneumonia","J09-J18","2023","2023","Wyoming","56",15,584057,2.6,1.4,4.2,2.2,1.2,3.9
,"Influenza and pneumonia","J09-J18","2024","2024","Alabama","01",93,5157699,1.8,1.5,2.2,1.4,1.2,1.8
,"Influenza and pneumonia","J09-J18","2024","2024","Alaska","02",Suppressed,740133,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2024","2024","Arizona","04",109,7582384,1.4,1.2,1.7,1.1,0.9,1.4
,"Influenza and pneumonia","J09-J18","2024","2024","Arkansas","05",58,3088354,1.9,1.4,2.4,1.5,1.1,2.0
,"Influenza and pneumonia","J09-J18","2024","2024","California","06",578,39431263,1.5,1.3,1.6,1.2,1.1,1.3
,"Influenza and pneumonia","J09-J18","2024","2024","Colorado","08",86,5957493,1.4,1.2,1.8,1.2,1.0,1.5
,"Influenza and pneumonia","J09-J18","2024","2024","Connecticut","09",27,3675069,0.7,0.5,1.1,0.6,0.4,0.9
,"Influenza and pneumonia","J09-J18","2024","2024","Delaware","10",18,1051917,1.7,1.0,2.7,1.1,0.6,1.8
,"Influenza and pneumonia","J09-J18","2024","2024","District of Columbia","11",11,702250,1.6,0.8,2.8,1.6,0.8,2.9
,"Influenza and pneumonia","J09-J18","2024","2024","Florida","12",315,23372215,1.3,1.2,1.5,0.9,0.8,1.0
,"Influenza and pneumonia","J09-J18","2024","2024","Georgia","13",143,11180878,1.3,1.1,1.5,1.1,1.0,1.3
,"Influenza and pneumonia","J09-J18","2024","2024","Hawaii","15",21,1446146,1.5,0.9,2.2,1.1,0.7,1.7
,"Influenza and pneumonia","J09-J18","2024","2024","Idaho","16",21,2001619,1.0,0.6,1.6,0.9,0.5,1.4
,"Influenza and pneumonia","J09-J18","2024","2024","Illinois","17",138,12710158,1.1,0.9,1.3,0.9,0.7,1.0
,"Influenza and pneumonia","J09-J18","2024","2024","Indiana","18",62,6924275,0.9,0.7,1.1,0.8,0.6,1.0
,"Influenza and pneumonia","J09-J18","2024","2024","Iowa","19",51,3241488,1.6,1.2,2.1,1.3,1.0,1.8
,"Influenza and pneumonia","J09-J18","2024","2024","Kansas","20",35,2970606,1.2,0.8,1.6,1.0,0.7,1.3
,"Influenza and pneumonia","J09-J18","2024","2024","Kentucky","21",72,4588372,1.6,1.2,2.0,1.3,1.0,1.7
,"Influenza and pneumonia","J09-J18","2024","2024","Louisiana","22",76,4597740,1.7,1.3,2.1,1.3,1.0,1.7
,"Influenza and pneumonia","J09-J18","2024","2024","Maine","23",17,1405012,1.2,0.7,1.9,0.8,0.4,1.4
,"Influenza and pneumonia","J09-J18","2024","2024","Maryland","24",82,6263220,1.3,1.0,1.6,1.1,0.8,1.3
,"Influenza and pneumonia","J09-J18","2024","2024","Massachusetts","25",82,7136171,1.1,0.9,1.4,0.9,0.7,1.1
,"Influenza and pneumonia","J09-J18","2024","2024","Michigan","26",116,10140459,1.1,0.9,1.4,0.9,0.7,1.1
,"Influenza and pneumonia","J09-J18","2024","2024","Minnesota","27",85,5793151,1.5,1.2,1.8,1.1,0.9,1.4
,"Influenza and pneumonia","J09-J18","2024","2024","Mississippi","28",71,2943045,2.4,1.9,3.0,1.9,1.5,2.4
,"Influenza and pneumonia","J09-J18","2024","2024","Missouri","29",90,6245466,1.4,1.2,1.8,1.1,0.9,1.4
,"Influenza and pneumonia","J09-J18","2024","2024","Montana","30",Suppressed,1137233,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2024","2024","Nebraska","31",29,2005465,1.4,1.0,2.1,1.2,0.8,1.8
,"Influenza and pneumonia","J09-J18","2024","2024","Nevada","32",88,3267467,2.7,2.2,3.3,2.2,1.7,2.7
,"Influenza and pneumonia","J09-J18","2024","2024","New Hampshire","33",15,1409032,1.1,0.6,1.8,0.7,0.4,1.2
,"Influenza and pneumonia","J09-J18","2024","2024","New Jersey","34",117,9500851,1.2,1.0,1.5,1.0,0.8,1.1
,"Influenza and pneumonia","J09-J18","2024","2024","New Mexico","35",40,2130256,1.9,1.3,2.6,1.5,1.1,2.1
,"Influenza and pneumonia","J09-J18","2024","2024","New York","36",251,19867248,1.3,1.1,1.4,0.9,0.8,1.1
,"Influenza and pneumonia","J09-J18","2024","2024","North Carolina","37",195,11046024,1.8,1.5,2.0,1.4,1.2,1.6
,"Influenza and pneumonia","J09-J18","2024","2024","North Dakota","38",Suppressed,796568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2024","2024","Ohio","39",193,11883304,1.6,1.4,1.9,1.3,1.1,1.5
,"Influenza and pneumonia","J09-J18","2024","2024","Oklahoma","40",42,4095393,1.0,0.7,1.4,0.9,0.6,1.2
,"Influenza and pneumonia","J09-J18","2024","2024","Oregon","41",68,4272371,1.6,1.2,2.0,1.2,1.0,1.6
,"Influenza and pneumonia","J09-J18","2024","2024","Pennsylvania","42",189,13078751,1.4,1.2,1.7,1.0,0.9,1.2
,"Influenza and pneumonia","J09-J18","2024","2024","Rhode Island","44",11,1112308,1.0,0.5,1.8,0.8,0.4,1.6
,"Influenza and pneumonia","J09-J18","2024","2024","South Carolina","45",74,5478831,1.4,1.1,1.7,1.0,0.8,1.3
,"Influenza and pneumonia","J09-J18","2024","2024","South Dakota","46",16,924669,1.7,1.0,2.8,1.5,0.8,2.5
,"Influenza and pneumonia","J09-J18","2024","2024","Tennessee","47",120,7227750,1.7,1.4,2.0,1.3,1.1,1.6
,"Influenza and pneumonia","J09-J18","2024","2024","Texas","48",470,31290831,1.5,1.4,1.6,1.4,1.3,1.6
,"Influenza and pneumonia","J09-J18","2024","2024","Utah","49",58,3503613,1.7,1.3,2.1,1.8,1.4,2.3
,"Influenza and pneumonia","J09-J18","2024","2024","Vermont","50",Suppressed,648493,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2024","2024","Virginia","51",127,8811195,1.4,1.2,1.7,1.2,1.0,1.4
,"Influenza and pneumonia","J09-J18","2024","2024","Washington","53",103,7958180,1.3,1.0,1.5,1.1,0.9,1.3
,"Influenza and pneumonia","J09-J18","2024","2024","West Virginia","54",51,1769979,2.9,2.1,3.8,2.1,1.5,2.8
,"Influenza and pneumonia","J09-J18","2024","2024","Wisconsin","55",74,5960975,1.2,1.0,1.6,0.9,0.7,1.2
,"Influenza and pneumonia","J09-J18","2024","2024","Wyoming","56",10,587618,1.7,0.8,3.1,1.3,0.6,2.6
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Alabama","01",95,5157699,1.8,1.5,2.3,1.4,1.1,1.7
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Alaska","02",12,740133,1.6,0.8,2.8,1.5,0.8,2.8
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Arizona","04",102,7582384,1.3,1.1,1.6,1.1,0.9,1.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Arkansas","05",53,3088354,1.7,1.3,2.2,1.4,1.0,1.9
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","California","06",506,39431263,1.3,1.2,1.4,1.1,1.0,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Colorado","08",66,5957493,1.1,0.9,1.4,0.9,0.7,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Connecticut","09",45,3675069,1.2,0.9,1.6,0.9,0.6,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Delaware","10",18,1051917,1.7,1.0,2.7,1.2,0.7,2.0
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","District of Columbia","11",Suppressed,702250,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Florida","12",310,23372215,1.3,1.2,1.5,0.9,0.8,1.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Georgia","13",128,11180878,1.1,0.9,1.3,1.0,0.8,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Hawaii","15",21,1446146,1.5,0.9,2.2,1.1,0.6,1.7
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Idaho","16",16,2001619,0.8,0.5,1.3,0.7,0.4,1.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Illinois","17",114,12710158,0.9,0.7,1.1,0.7,0.6,0.9
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Indiana","18",79,6924275,1.1,0.9,1.4,1.0,0.8,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Iowa","19",32,3241488,1.0,0.7,1.4,0.8,0.5,1.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Kansas","20",23,2970606,0.8,0.5,1.2,0.7,0.4,1.0
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Kentucky","21",77,4588372,1.7,1.3,2.1,1.3,1.0,1.7
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Louisiana","22",49,4597740,1.1,0.8,1.4,0.9,0.6,1.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Maine","23",18,1405012,1.3,0.8,2.0,0.9,0.5,1.4
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Maryland","24",51,6263220,0.8,0.6,1.1,0.6,0.5,0.9
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Massachusetts","25",76,7136171,1.1,0.8,1.3,0.8,0.7,1.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Michigan","26",135,10140459,1.3,1.1,1.6,1.0,0.9,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Minnesota","27",79,5793151,1.4,1.1,1.7,1.1,0.8,1.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Mississippi","28",55,2943045,1.9,1.4,2.4,1.5,1.1,2.0
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Missouri","29",75,6245466,1.2,0.9,1.5,0.9,0.7,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Montana","30",Suppressed,1137233,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Nebraska","31",19,2005465,0.9,0.6,1.5,0.8,0.5,1.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Nevada","32",63,3267467,1.9,1.5,2.5,1.6,1.2,2.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","New Hampshire","33",17,1409032,1.2,0.7,1.9,0.9,0.5,1.5
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","New Jersey","34",133,9500851,1.4,1.2,1.6,1.1,0.9,1.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","New Mexico","35",36,2130256,1.7,1.2,2.3,1.5,1.0,2.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","New York","36",210,19867248,1.1,0.9,1.2,0.8,0.7,0.9
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","North Carolina","37",140,11046024,1.3,1.1,1.5,1.0,0.9,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","North Dakota","38",18,796568,2.3,1.3,3.6,2.1,1.2,3.4
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Ohio","39",162,11883304,1.4,1.2,1.6,1.1,0.9,1.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Oklahoma","40",41,4095393,1.0,0.7,1.4,0.9,0.6,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Oregon","41",62,4272371,1.5,1.1,1.9,1.1,0.8,1.4
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Pennsylvania","42",203,13078751,1.6,1.3,1.8,1.1,1.0,1.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Rhode Island","44",Suppressed,1112308,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","South Carolina","45",123,5478831,2.2,1.8,2.6,1.7,1.4,2.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","South Dakota","46",10,924669,1.1,0.5,2.0,0.9,0.4,1.6
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Tennessee","47",112,7227750,1.5,1.3,1.8,1.3,1.1,1.6
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Texas","48",353,31290831,1.1,1.0,1.2,1.1,1.0,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Utah","49",24,3503613,0.7,0.4,1.0,0.7,0.5,1.1
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Vermont","50",Suppressed,648493,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Virginia","51",107,8811195,1.2,1.0,1.4,1.0,0.8,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Washington","53",93,7958180,1.2,0.9,1.4,1.0,0.8,1.2
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","West Virginia","54",35,1769979,2.0,1.4,2.8,1.6,1.1,2.3
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Wisconsin","55",62,5960975,1.0,0.8,1.3,0.7,0.6,1.0
,"Influenza and pneumonia","J09-J18","2025 (provisional)","2025","Wyoming","56",12,587618,2.0,1.1,3.6,1.8,0.9,3.4
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Alabama","01",104,4887871,2.1,1.7,2.5,1.8,1.5,2.2
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Alaska","02",Suppressed,737438,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Arizona","04",66,7171646,0.9,0.7,1.2,0.8,0.6,1.0
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Arkansas","05",26,3013825,0.9,0.6,1.3,0.7,0.4,1.0
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","California","06",404,39557045,1.0,0.9,1.1,0.9,0.8,1.0
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Colorado","08",62,5695564,1.1,0.8,1.4,1.0,0.8,1.3
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Connecticut","09",37,3572665,1.0,0.7,1.4,0.8,0.6,1.1
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Delaware","10",19,967171,2.0,1.2,3.1,1.8,1.1,3.0
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","District of Columbia","11",Suppressed,702455,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Florida","12",250,21299325,1.2,1.0,1.3,0.9,0.7,1.0
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Georgia","13",94,10519475,0.9,0.7,1.1,0.9,0.7,1.1
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Hawaii","15",24,1420491,1.7,1.1,2.5,1.3,0.8,1.9
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Idaho","16",20,1754208,1.1,0.7,1.8,1.0,0.6,1.6
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Illinois","17",104,12741080,0.8,0.7,1.0,0.7,0.6,0.9
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Indiana","18",68,6691878,1.0,0.8,1.3,0.9,0.7,1.1
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Iowa","19",29,3156145,0.9,0.6,1.3,0.7,0.4,1.0
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Kansas","20",34,2911505,1.2,0.8,1.6,0.9,0.7,1.4
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Kentucky","21",64,4468402,1.4,1.1,1.8,1.2,0.9,1.6
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Louisiana","22",48,4659978,1.0,0.8,1.4,0.9,0.6,1.2
,"Other respiratory diseases principally affecting the interstitium","J80-J84","2018","2018","Maine","23",24,1338404,1.8,1.1,2.7,1.2,0.7,1.8
