"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","15-24 years","15-24",10,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","35-44 years","35-44",66,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","45-54 years","45-54",224,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","55-64 years","55-64",453,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","65-74 years","65-74",673,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","75-84 years","75-84",915,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Apr., 2014","2014/04","85+ years","85+",1038,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","15-24 years","15-24",14,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","25-34 years","25-34",20,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","35-44 years","35-44",55,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","45-54 years","45-54",187,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","55-64 years","55-64",412,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","65-74 years","65-74",637,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","75-84 years","75-84",814,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","May, 2014","2014/05","85+ years","85+",995,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","25-34 years","25-34",26,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","35-44 years","35-44",53,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","45-54 years","45-54",198,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","55-64 years","55-64",450,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","65-74 years","65-74",656,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","75-84 years","75-84",723,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jun., 2014","2014/06","85+ years","85+",835,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","25-34 years","25-34",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","35-44 years","35-44",72,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","45-54 years","45-54",164,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","55-64 years","55-64",405,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","65-74 years","65-74",630,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","75-84 years","75-84",769,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Jul., 2014","2014/07","85+ years","85+",866,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","35-44 years","35-44",47,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","45-54 years","45-54",149,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","55-64 years","55-64",404,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","65-74 years","65-74",592,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","75-84 years","75-84",790,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Aug., 2014","2014/08","85+ years","85+",821,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","25-34 years","25-34",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","35-44 years","35-44",54,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","45-54 years","45-54",177,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","55-64 years","55-64",390,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","65-74 years","65-74",619,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","75-84 years","75-84",718,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Sep., 2014","2014/09","85+ years","85+",843,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","35-44 years","35-44",39,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","45-54 years","45-54",219,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","55-64 years","55-64",488,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","65-74 years","65-74",606,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","75-84 years","75-84",834,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","85+ years","85+",919,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","25-34 years","25-34",24,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","35-44 years","35-44",59,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","45-54 years","45-54",187,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","55-64 years","55-64",469,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","65-74 years","65-74",670,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","75-84 years","75-84",851,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","85+ years","85+",928,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","25-34 years","25-34",23,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","35-44 years","35-44",75,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","45-54 years","45-54",229,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","55-64 years","55-64",559,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","65-74 years","65-74",771,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","75-84 years","75-84",1086,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","85+ years","85+",1376,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","15-24 years","15-24",21,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","25-34 years","25-34",38,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","35-44 years","35-44",83,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","45-54 years","45-54",279,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","55-64 years","55-64",604,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","65-74 years","65-74",953,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","75-84 years","75-84",1389,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","85+ years","85+",1678,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","25-34 years","25-34",38,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","35-44 years","35-44",75,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","45-54 years","45-54",252,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","55-64 years","55-64",541,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","65-74 years","65-74",733,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","75-84 years","75-84",1086,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","85+ years","85+",1404,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","25-34 years","25-34",35,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","35-44 years","35-44",66,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","45-54 years","45-54",239,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","55-64 years","55-64",591,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","65-74 years","65-74",873,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","75-84 years","75-84",1138,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","85+ years","85+",1355,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","35-44 years","35-44",64,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","45-54 years","45-54",222,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","55-64 years","55-64",496,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","65-74 years","65-74",760,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","75-84 years","75-84",974,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","85+ years","85+",1116,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","35-44 years","35-44",77,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","45-54 years","45-54",186,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","55-64 years","55-64",481,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","65-74 years","65-74",696,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","75-84 years","75-84",883,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","85+ years","85+",1085,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","35-44 years","35-44",74,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","45-54 years","45-54",197,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","55-64 years","55-64",438,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","65-74 years","65-74",682,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","75-84 years","75-84",835,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","85+ years","85+",909,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","25-34 years","25-34",27,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","35-44 years","35-44",64,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","45-54 years","45-54",181,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","55-64 years","55-64",432,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","65-74 years","65-74",643,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","75-84 years","75-84",843,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","85+ years","85+",975,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","25-34 years","25-34",24,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","35-44 years","35-44",61,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","45-54 years","45-54",186,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","55-64 years","55-64",421,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","65-74 years","65-74",711,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","75-84 years","75-84",795,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","85+ years","85+",891,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","25-34 years","25-34",37,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","35-44 years","35-44",67,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","45-54 years","45-54",174,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","55-64 years","55-64",457,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","65-74 years","65-74",710,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","75-84 years","75-84",780,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","85+ years","85+",908,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","35-44 years","35-44",83,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","45-54 years","45-54",194,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","55-64 years","55-64",518,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","65-74 years","65-74",732,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","75-84 years","75-84",942,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","85+ years","85+",1002,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","35-44 years","35-44",70,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","45-54 years","45-54",188,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","55-64 years","55-64",498,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","65-74 years","65-74",763,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","75-84 years","75-84",879,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","85+ years","85+",1072,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","25-34 years","25-34",25,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","35-44 years","35-44",69,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","45-54 years","45-54",234,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","55-64 years","55-64",592,Not Applicable,Not Applicable
