"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jun., 2020","2020/06","45-54 years","45-54",508,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jun., 2020","2020/06","55-64 years","55-64",1095,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jun., 2020","2020/06","65-74 years","65-74",1634,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jun., 2020","2020/06","75-84 years","75-84",1810,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jun., 2020","2020/06","85+ years","85+",1758,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","15-24 years","15-24",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","25-34 years","25-34",150,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","35-44 years","35-44",420,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","45-54 years","45-54",958,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","55-64 years","55-64",2129,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","65-74 years","65-74",3301,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","75-84 years","75-84",3556,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Jul., 2020","2020/07","85+ years","85+",3160,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","15-24 years","15-24",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","25-34 years","25-34",113,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","35-44 years","35-44",291,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","45-54 years","45-54",887,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","55-64 years","55-64",2178,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","65-74 years","65-74",3487,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","75-84 years","75-84",3774,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Aug., 2020","2020/08","85+ years","85+",3202,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","15-24 years","15-24",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","25-34 years","25-34",71,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","35-44 years","35-44",170,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","45-54 years","45-54",493,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","55-64 years","55-64",1257,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","65-74 years","65-74",2154,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","75-84 years","75-84",2388,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Sep., 2020","2020/09","85+ years","85+",2128,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","25-34 years","25-34",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","35-44 years","35-44",185,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","45-54 years","45-54",506,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","55-64 years","55-64",1343,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","65-74 years","65-74",2579,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","75-84 years","75-84",3144,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Oct., 2020","2020/10","85+ years","85+",2952,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","15-24 years","15-24",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","25-34 years","25-34",127,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","35-44 years","35-44",321,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","45-54 years","45-54",975,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","55-64 years","55-64",2637,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","65-74 years","65-74",5415,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","75-84 years","75-84",7017,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Nov., 2020","2020/11","85+ years","85+",6579,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","15-24 years","15-24",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","25-34 years","25-34",209,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","35-44 years","35-44",627,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","45-54 years","45-54",2103,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","55-64 years","55-64",5389,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","65-74 years","65-74",10539,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","75-84 years","75-84",13377,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","85+ years","85+",12508,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2020","2020","Dec., 2020","2020/12","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","15-24 years","15-24",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","25-34 years","25-34",328,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","35-44 years","35-44",852,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","45-54 years","45-54",2555,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","55-64 years","55-64",7035,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","65-74 years","65-74",12977,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","75-84 years","75-84",15188,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jan., 2021","2021/01","85+ years","85+",13138,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","15-24 years","15-24",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","25-34 years","25-34",148,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","35-44 years","35-44",414,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","45-54 years","45-54",1394,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","55-64 years","55-64",3894,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","65-74 years","65-74",6530,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","75-84 years","75-84",6956,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Feb., 2021","2021/02","85+ years","85+",5316,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","15-24 years","15-24",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","25-34 years","25-34",105,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","35-44 years","35-44",263,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","45-54 years","45-54",781,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","55-64 years","55-64",2077,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","65-74 years","65-74",3195,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","75-84 years","75-84",2942,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Mar., 2021","2021/03","85+ years","85+",2112,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","15-24 years","15-24",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","25-34 years","25-34",119,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","35-44 years","35-44",304,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","45-54 years","45-54",843,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","55-64 years","55-64",1780,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","65-74 years","65-74",2503,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","75-84 years","75-84",2131,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","85+ years","85+",1537,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Apr., 2021","2021/04","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","15-24 years","15-24",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","25-34 years","25-34",108,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","35-44 years","35-44",290,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","45-54 years","45-54",747,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","55-64 years","55-64",1612,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","65-74 years","65-74",2053,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","75-84 years","75-84",1704,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","May, 2021","2021/05","85+ years","85+",1138,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","25-34 years","25-34",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","35-44 years","35-44",177,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","45-54 years","45-54",457,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","55-64 years","55-64",917,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","65-74 years","65-74",1063,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","75-84 years","75-84",867,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jun., 2021","2021/06","85+ years","85+",534,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","15-24 years","15-24",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","25-34 years","25-34",136,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","35-44 years","35-44",313,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","45-54 years","45-54",717,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","55-64 years","55-64",1181,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","65-74 years","65-74",1423,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","75-84 years","75-84",1245,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Jul., 2021","2021/07","85+ years","85+",836,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","5-14 years","5-14",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","15-24 years","15-24",135,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","25-34 years","25-34",726,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","35-44 years","35-44",1720,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","45-54 years","45-54",3549,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","55-64 years","55-64",5725,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","65-74 years","65-74",6673,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","75-84 years","75-84",5646,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Aug., 2021","2021/08","85+ years","85+",3687,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","5-14 years","5-14",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","15-24 years","15-24",171,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","25-34 years","25-34",831,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","35-44 years","35-44",2272,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","45-54 years","45-54",4691,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","55-64 years","55-64",7990,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Provisional assignment of new diseases of uncertain etiology","U00-U49","2021","2021","Sep., 2021","2021/09","65-74 years","65-74",9034,Not Applicable,Not Applicable,Not Applicable,Not Applicable
