Notes,MCD - ICD Sub-Chapter,MCD - ICD Sub-Chapter Code,Year,Year Code,State,State Code,Deaths,Population,Crude Rate,Age Adjusted Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
,Other bacterial diseases,A30-A49,2023,2023,Indiana,18.0,1068.0,6862199.0,15.6,12.7,14.6,16.5,11.9,13.5
,Other bacterial diseases,A30-A49,2023,2023,Iowa,19.0,348.0,3207004.0,10.9,8.1,9.7,12.0,7.3,9.1
,Other bacterial diseases,A30-A49,2023,2023,Kansas,20.0,384.0,2940546.0,13.1,10.5,11.8,14.4,9.5,11.7
,Other bacterial diseases,A30-A49,2023,2023,Kentucky,21.0,1277.0,4526154.0,28.2,22.5,26.7,29.8,21.3,23.8
,Other bacterial diseases,A30-A49,2023,2023,Louisiana,22.0,580.0,4573749.0,12.7,10.4,11.6,13.7,9.6,11.3
,Other bacterial diseases,A30-A49,2023,2023,Maine,23.0,56.0,1395722.0,4.0,2.8,3.0,5.2,2.1,3.8
,Other bacterial diseases,A30-A49,2023,2023,Maryland,24.0,940.0,6180253.0,15.2,12.1,14.2,16.2,11.4,13.0
,Other bacterial diseases,A30-A49,2023,2023,Massachusetts,25.0,825.0,7001399.0,11.8,8.8,11.0,12.6,8.2,9.5
,Other bacterial diseases,A30-A49,2023,2023,Michigan,26.0,1553.0,10037261.0,15.5,11.6,14.7,16.2,11.0,12.2
,Other bacterial diseases,A30-A49,2023,2023,Minnesota,27.0,607.0,5737915.0,10.6,8.3,9.7,11.4,7.6,9.0
,Other bacterial diseases,A30-A49,2023,2023,Mississippi,28.0,680.0,2939690.0,23.1,18.7,21.4,24.9,17.3,20.3
,Other bacterial diseases,A30-A49,2023,2023,Missouri,29.0,843.0,6196156.0,13.6,10.5,12.7,14.5,9.7,11.2
,Other bacterial diseases,A30-A49,2023,2023,Montana,30.0,115.0,1132812.0,10.2,7.8,8.3,12.0,6.4,9.5
,Other bacterial diseases,A30-A49,2023,2023,Nebraska,31.0,255.0,1978379.0,12.9,10.6,11.3,14.5,9.3,12.0
,Other bacterial diseases,A30-A49,2023,2023,Nevada,32.0,617.0,3194176.0,19.3,15.9,17.8,20.8,14.7,17.3
,Other bacterial diseases,A30-A49,2023,2023,New Hampshire,33.0,142.0,1402054.0,10.1,7.0,8.5,11.8,5.9,8.4
,Other bacterial diseases,A30-A49,2023,2023,New Jersey,34.0,1147.0,9290841.0,12.3,9.5,11.6,13.1,8.9,10.1
,Other bacterial diseases,A30-A49,2023,2023,New Mexico,35.0,384.0,2114371.0,18.2,14.5,16.3,20.0,13.0,16.1
,Other bacterial diseases,A30-A49,2023,2023,New York,36.0,3180.0,19571216.0,16.2,11.9,15.7,16.8,11.5,12.3
,Other bacterial diseases,A30-A49,2023,2023,North Carolina,37.0,1676.0,10835491.0,15.5,12.5,14.7,16.2,11.9,13.1
,Other bacterial diseases,A30-A49,2023,2023,North Dakota,38.0,106.0,783926.0,13.5,10.9,10.9,16.1,8.9,13.4
,Other bacterial diseases,A30-A49,2023,2023,Ohio,39.0,1564.0,11785935.0,13.3,10.1,12.6,13.9,9.6,10.6
,Other bacterial diseases,A30-A49,2023,2023,Oklahoma,40.0,1018.0,4053824.0,25.1,21.3,23.6,26.7,20.0,22.7
,Other bacterial diseases,A30-A49,2023,2023,Oregon,41.0,391.0,4233358.0,9.2,6.9,8.3,10.2,6.2,7.7
,Other bacterial diseases,A30-A49,2023,2023,Pennsylvania,42.0,2001.0,12961683.0,15.4,10.8,14.8,16.1,10.3,11.3
,Other bacterial diseases,A30-A49,2023,2023,Rhode Island,44.0,82.0,1095962.0,7.5,5.4,6.0,9.3,4.3,6.9
,Other bacterial diseases,A30-A49,2023,2023,South Carolina,45.0,860.0,5373555.0,16.0,12.2,14.9,17.1,11.4,13.1
,Other bacterial diseases,A30-A49,2023,2023,South Dakota,46.0,146.0,919318.0,15.9,13.1,13.3,18.5,11.0,15.6
,Other bacterial diseases,A30-A49,2023,2023,Tennessee,47.0,1527.0,7126489.0,21.4,17.4,20.4,22.5,16.6,18.4
,Other bacterial diseases,A30-A49,2023,2023,Texas,48.0,4151.0,30503301.0,13.6,13.5,13.2,14.0,13.1,14.0
,Other bacterial diseases,A30-A49,2023,2023,Utah,49.0,276.0,3417734.0,8.1,9.3,7.1,9.0,8.2,10.5
,Other bacterial diseases,A30-A49,2023,2023,Vermont,50.0,59.0,647464.0,9.1,6.1,6.9,11.8,4.6,8.1
,Other bacterial diseases,A30-A49,2023,2023,Virginia,51.0,1106.0,8715698.0,12.7,10.2,11.9,13.4,9.6,10.8
,Other bacterial diseases,A30-A49,2023,2023,Washington,53.0,924.0,7812880.0,11.8,9.8,11.1,12.6,9.2,10.5
,Other bacterial diseases,A30-A49,2023,2023,West Virginia,54.0,548.0,1770071.0,31.0,21.4,28.4,33.6,19.6,23.4
,Other bacterial diseases,A30-A49,2023,2023,Wisconsin,55.0,621.0,5910955.0,10.5,8.0,9.7,11.3,7.4,8.7
,Other bacterial diseases,A30-A49,2023,2023,Wyoming,56.0,72.0,584057.0,12.3,9.7,9.6,15.5,7.5,12.4
Total,Other bacterial diseases,A30-A49,2023,2023,,,50029.0,334914895.0,14.9,11.8,14.8,15.1,11.7,11.9
,Other bacterial diseases,A30-A49,2024,2024,Alabama,1.0,890.0,5157699.0,17.3,13.3,16.1,18.4,12.4,14.3
,Other bacterial diseases,A30-A49,2024,2024,Alaska,2.0,55.0,740133.0,7.4,7.7,5.6,9.7,5.7,10.2
,Other bacterial diseases,A30-A49,2024,2024,Arizona,4.0,706.0,7582384.0,9.3,6.9,8.6,10.0,6.4,7.5
,Other bacterial diseases,A30-A49,2024,2024,Arkansas,5.0,735.0,3088354.0,23.8,18.4,22.1,25.5,17.1,19.8
,Other bacterial diseases,A30-A49,2024,2024,California,6.0,6452.0,39431263.0,16.4,13.5,16.0,16.8,13.2,13.8
,Other bacterial diseases,A30-A49,2024,2024,Colorado,8.0,526.0,5957493.0,8.8,7.7,8.1,9.6,7.1,8.4
,Other bacterial diseases,A30-A49,2024,2024,Connecticut,9.0,441.0,3675069.0,12.0,8.5,10.9,13.1,7.7,9.3
,Other bacterial diseases,A30-A49,2024,2024,Delaware,10.0,227.0,1051917.0,21.6,15.0,18.8,24.4,13.0,17.2
,Other bacterial diseases,A30-A49,2024,2024,District of Columbia,11.0,91.0,702250.0,13.0,13.0,10.4,15.9,10.5,16.0
,Other bacterial diseases,A30-A49,2024,2024,Florida,12.0,4126.0,23372215.0,17.7,11.3,17.1,18.2,11.0,11.7
,Other bacterial diseases,A30-A49,2024,2024,Georgia,13.0,1558.0,11180878.0,13.9,12.3,13.2,14.6,11.7,12.9
,Other bacterial diseases,A30-A49,2024,2024,Hawaii,15.0,149.0,1446146.0,10.3,6.6,8.6,12.0,5.6,7.9
,Other bacterial diseases,A30-A49,2024,2024,Idaho,16.0,154.0,2001619.0,7.7,6.4,6.5,8.9,5.4,7.5
,Other bacterial diseases,A30-A49,2024,2024,Illinois,17.0,1663.0,12710158.0,13.1,10.1,12.5,13.7,9.6,10.6
,Other bacterial diseases,A30-A49,2024,2024,Indiana,18.0,1076.0,6924275.0,15.5,12.4,14.6,16.5,11.7,13.2
,Other bacterial diseases,A30-A49,2024,2024,Iowa,19.0,345.0,3241488.0,10.6,7.7,9.5,11.8,6.9,8.6
,Other bacterial diseases,A30-A49,2024,2024,Kansas,20.0,367.0,2970606.0,12.4,9.8,11.1,13.6,8.8,10.9
,Other bacterial diseases,A30-A49,2024,2024,Kentucky,21.0,1234.0,4588372.0,26.9,21.3,25.4,28.4,20.1,22.5
,Other bacterial diseases,A30-A49,2024,2024,Louisiana,22.0,575.0,4597740.0,12.5,10.2,11.5,13.5,9.3,11.1
,Other bacterial diseases,A30-A49,2024,2024,Maine,23.0,72.0,1405012.0,5.1,3.1,4.0,6.5,2.4,4.1
,Other bacterial diseases,A30-A49,2024,2024,Maryland,24.0,989.0,6263220.0,15.8,12.5,14.8,16.8,11.7,13.3
,Other bacterial diseases,A30-A49,2024,2024,Massachusetts,25.0,901.0,7136171.0,12.6,9.4,11.8,13.5,8.8,10.1
,Other bacterial diseases,A30-A49,2024,2024,Michigan,26.0,1477.0,10140459.0,14.6,10.8,13.8,15.3,10.2,11.4
,Other bacterial diseases,A30-A49,2024,2024,Minnesota,27.0,576.0,5793151.0,9.9,7.7,9.1,10.8,7.1,8.4
,Other bacterial diseases,A30-A49,2024,2024,Mississippi,28.0,722.0,2943045.0,24.5,19.4,22.7,26.3,18.0,20.9
,Other bacterial diseases,A30-A49,2024,2024,Missouri,29.0,916.0,6245466.0,14.7,11.1,13.7,15.6,10.3,11.8
,Other bacterial diseases,A30-A49,2024,2024,Montana,30.0,111.0,1137233.0,9.8,7.4,7.9,11.6,6.0,9.0
,Other bacterial diseases,A30-A49,2024,2024,Nebraska,31.0,228.0,2005465.0,11.4,9.2,9.9,12.8,8.0,10.5
,Other bacterial diseases,A30-A49,2024,2024,Nevada,32.0,638.0,3267467.0,19.5,16.0,18.0,21.0,14.7,17.3
,Other bacterial diseases,A30-A49,2024,2024,New Hampshire,33.0,149.0,1409032.0,10.6,6.7,8.9,12.3,5.7,7.9
,Other bacterial diseases,A30-A49,2024,2024,New Jersey,34.0,1205.0,9500851.0,12.7,9.6,12.0,13.4,9.1,10.2
,Other bacterial diseases,A30-A49,2024,2024,New Mexico,35.0,352.0,2130256.0,16.5,12.3,14.8,18.3,11.0,13.7
,Other bacterial diseases,A30-A49,2024,2024,New York,36.0,3277.0,19867248.0,16.5,11.8,15.9,17.1,11.4,12.3
,Other bacterial diseases,A30-A49,2024,2024,North Carolina,37.0,1578.0,11046024.0,14.3,11.3,13.6,15.0,10.7,11.8
,Other bacterial diseases,A30-A49,2024,2024,North Dakota,38.0,87.0,796568.0,10.9,8.4,8.7,13.5,6.7,10.5
,Other bacterial diseases,A30-A49,2024,2024,Ohio,39.0,1599.0,11883304.0,13.5,10.0,12.8,14.1,9.5,10.5
,Other bacterial diseases,A30-A49,2024,2024,Oklahoma,40.0,1078.0,4095393.0,26.3,22.1,24.8,27.9,20.8,23.5
,Other bacterial diseases,A30-A49,2024,2024,Oregon,41.0,390.0,4272371.0,9.1,6.8,8.2,10.0,6.1,7.6
,Other bacterial diseases,A30-A49,2024,2024,Pennsylvania,42.0,2063.0,13078751.0,15.8,10.9,15.1,16.5,10.4,11.4
,Other bacterial diseases,A30-A49,2024,2024,Rhode Island,44.0,94.0,1112308.0,8.5,6.1,6.8,10.3,4.9,7.6
,Other bacterial diseases,A30-A49,2024,2024,South Carolina,45.0,829.0,5478831.0,15.1,11.3,14.1,16.2,10.5,12.1
,Other bacterial diseases,A30-A49,2024,2024,South Dakota,46.0,117.0,924669.0,12.7,10.1,10.4,14.9,8.3,12.3
,Other bacterial diseases,A30-A49,2024,2024,Tennessee,47.0,1549.0,7227750.0,21.4,17.3,20.4,22.5,16.5,18.2
,Other bacterial diseases,A30-A49,2024,2024,Texas,48.0,4121.0,31290831.0,13.2,12.9,12.8,13.6,12.5,13.3
,Other bacterial diseases,A30-A49,2024,2024,Utah,49.0,244.0,3503613.0,7.0,8.1,6.1,7.8,7.1,9.2
,Other bacterial diseases,A30-A49,2024,2024,Vermont,50.0,65.0,648493.0,10.0,6.5,7.7,12.8,5.0,8.4
,Other bacterial diseases,A30-A49,2024,2024,Virginia,51.0,1120.0,8811195.0,12.7,10.1,12.0,13.5,9.5,10.7
,Other bacterial diseases,A30-A49,2024,2024,Washington,53.0,797.0,7958180.0,10.0,8.3,9.3,10.7,7.8,9.0
,Other bacterial diseases,A30-A49,2024,2024,West Virginia,54.0,535.0,1769979.0,30.2,20.6,27.7,32.8,18.8,22.5
,Other bacterial diseases,A30-A49,2024,2024,Wisconsin,55.0,620.0,5960975.0,10.4,7.7,9.6,11.2,7.1,8.3
,Other bacterial diseases,A30-A49,2024,2024,Wyoming,56.0,71.0,587618.0,12.1,9.0,9.4,15.2,7.0,11.5
Total,Other bacterial diseases,A30-A49,2024,2024,,,49940.0,340110988.0,14.7,11.5,14.6,14.8,11.4,11.6
,Other bacterial diseases,A30-A49,2025,2025,Alabama,1.0,909.0,5157699.0,17.6,13.5,16.5,18.8,12.6,14.4
,Other bacterial diseases,A30-A49,2025,2025,Alaska,2.0,49.0,740133.0,6.6,6.5,4.9,8.8,4.7,8.7
,Other bacterial diseases,A30-A49,2025,2025,Arizona,4.0,774.0,7582384.0,10.2,7.7,9.5,10.9,7.1,8.3
,Other bacterial diseases,A30-A49,2025,2025,Arkansas,5.0,698.0,3088354.0,22.6,17.4,20.9,24.3,16.2,18.8
,Other bacterial diseases,A30-A49,2025,2025,California,6.0,6398.0,39431263.0,16.2,13.4,15.8,16.6,13.0,13.7
,Other bacterial diseases,A30-A49,2025,2025,Colorado,8.0,549.0,5957493.0,9.2,8.1,8.4,10.0,7.4,8.8
,Other bacterial diseases,A30-A49,2025,2025,Connecticut,9.0,502.0,3675069.0,13.7,9.5,12.5,14.9,8.7,10.4
,Other bacterial diseases,A30-A49,2025,2025,Delaware,10.0,217.0,1051917.0,20.6,14.5,17.9,23.4,12.6,16.7
,Other bacterial diseases,A30-A49,2025,2025,District of Columbia,11.0,93.0,702250.0,13.2,13.2,10.7,16.2,10.7,16.3
,Other bacterial diseases,A30-A49,2025,2025,Florida,12.0,4166.0,23372215.0,17.8,11.3,17.3,18.4,11.0,11.7
,Other bacterial diseases,A30-A49,2025,2025,Georgia,13.0,1471.0,11180878.0,13.2,11.5,12.5,13.8,10.9,12.1
,Other bacterial diseases,A30-A49,2025,2025,Hawaii,15.0,130.0,1446146.0,9.0,6.0,7.4,10.5,5.0,7.2
,Other bacterial diseases,A30-A49,2025,2025,Idaho,16.0,151.0,2001619.0,7.5,6.3,6.3,8.7,5.3,7.4
,Other bacterial diseases,A30-A49,2025,2025,Illinois,17.0,1690.0,12710158.0,13.3,10.3,12.7,13.9,9.8,10.8
,Other bacterial diseases,A30-A49,2025,2025,Indiana,18.0,1007.0,6924275.0,14.5,11.7,13.6,15.4,11.0,12.5
,Other bacterial diseases,A30-A49,2025,2025,Iowa,19.0,349.0,3241488.0,10.8,8.0,9.6,11.9,7.2,8.9
,Other bacterial diseases,A30-A49,2025,2025,Kansas,20.0,387.0,2970606.0,13.0,10.3,11.7,14.3,9.3,11.4
,Other bacterial diseases,A30-A49,2025,2025,Kentucky,21.0,1201.0,4588372.0,26.2,20.7,24.7,27.7,19.6,22.0
,Other bacterial diseases,A30-A49,2025,2025,Louisiana,22.0,586.0,4597740.0,12.7,10.2,11.7,13.8,9.4,11.1
,Other bacterial diseases,A30-A49,2025,2025,Maine,23.0,48.0,1405012.0,3.4,2.1,2.5,4.5,1.6,2.9
,Other bacterial diseases,A30-A49,2025,2025,Maryland,24.0,990.0,6263220.0,15.8,12.4,14.8,16.8,11.7,13.3
,Other bacterial diseases,A30-A49,2025,2025,Massachusetts,25.0,943.0,7136171.0,13.2,9.8,12.4,14.1,9.2,10.5
,Other bacterial diseases,A30-A49,2025,2025,Michigan,26.0,1586.0,10140459.0,15.6,11.5,14.9,16.4,10.9,12.1
,Other bacterial diseases,A30-A49,2025,2025,Minnesota,27.0,634.0,5793151.0,10.9,8.3,10.1,11.8,7.7,9.0
,Other bacterial diseases,A30-A49,2025,2025,Mississippi,28.0,751.0,2943045.0,25.5,20.4,23.7,27.3,18.9,22.0
,Other bacterial diseases,A30-A49,2025,2025,Missouri,29.0,885.0,6245466.0,14.2,10.8,13.2,15.1,10.0,11.5
,Other bacterial diseases,A30-A49,2025,2025,Montana,30.0,94.0,1137233.0,8.3,6.3,6.7,10.1,5.0,7.8
,Other bacterial diseases,A30-A49,2025,2025,Nebraska,31.0,203.0,2005465.0,10.1,8.5,8.7,11.5,7.3,9.8
,Other bacterial diseases,A30-A49,2025,2025,Nevada,32.0,736.0,3267467.0,22.5,18.0,20.9,24.2,16.7,19.4
,Other bacterial diseases,A30-A49,2025,2025,New Hampshire,33.0,122.0,1409032.0,8.7,5.8,7.1,10.2,4.8,7.0
,Other bacterial diseases,A30-A49,2025,2025,New Jersey,34.0,1309.0,9500851.0,13.8,10.5,13.0,14.5,9.9,11.1
,Other bacterial diseases,A30-A49,2025,2025,New Mexico,35.0,364.0,2130256.0,17.1,13.1,15.3,18.8,11.8,14.6
,Other bacterial diseases,A30-A49,2025,2025,New York,36.0,3313.0,19867248.0,16.7,12.0,16.1,17.2,11.6,12.4
,Other bacterial diseases,A30-A49,2025,2025,North Carolina,37.0,1454.0,11046024.0,13.2,10.5,12.5,13.8,10.0,11.1
,Other bacterial diseases,A30-A49,2025,2025,North Dakota,38.0,94.0,796568.0,11.8,9.5,9.5,14.4,7.7,11.8
,Other bacterial diseases,A30-A49,2025,2025,Ohio,39.0,1731.0,11883304.0,14.6,10.9,13.9,15.3,10.4,11.4
,Other bacterial diseases,A30-A49,2025,2025,Oklahoma,40.0,944.0,4095393.0,23.1,19.4,21.6,24.5,18.1,20.7
,Other bacterial diseases,A30-A49,2025,2025,Oregon,41.0,383.0,4272371.0,9.0,6.5,8.1,9.9,5.9,7.3
,Other bacterial diseases,A30-A49,2025,2025,Pennsylvania,42.0,2361.0,13078751.0,18.1,12.4,17.3,18.8,11.9,13.0
,Other bacterial diseases,A30-A49,2025,2025,Rhode Island,44.0,60.0,1112308.0,5.4,3.9,4.1,6.9,2.9,5.1
,Other bacterial diseases,A30-A49,2025,2025,South Carolina,45.0,883.0,5478831.0,16.1,12.3,15.1,17.2,11.5,13.2
,Other bacterial diseases,A30-A49,2025,2025,South Dakota,46.0,146.0,924669.0,15.8,13.0,13.2,18.4,10.9,15.4
,Other bacterial diseases,A30-A49,2025,2025,Tennessee,47.0,1550.0,7227750.0,21.4,17.4,20.4,22.5,16.5,18.3
,Other bacterial diseases,A30-A49,2025,2025,Texas,48.0,4039.0,31290831.0,12.9,12.6,12.5,13.3,12.2,13.0
,Other bacterial diseases,A30-A49,2025,2025,Utah,49.0,239.0,3503613.0,6.8,7.6,6.0,7.7,6.6,8.6
,Other bacterial diseases,A30-A49,2025,2025,Vermont,50.0,59.0,648493.0,9.1,5.8,6.9,11.7,4.4,7.7
,Other bacterial diseases,A30-A49,2025,2025,Virginia,51.0,1030.0,8811195.0,11.7,9.2,11.0,12.4,8.6,9.8
,Other bacterial diseases,A30-A49,2025,2025,Washington,53.0,785.0,7958180.0,9.9,8.1,9.2,10.6,7.5,8.7
,Other bacterial diseases,A30-A49,2025,2025,West Virginia,54.0,472.0,1769979.0,26.7,17.7,24.3,29.1,16.1,19.5
,Other bacterial diseases,A30-A49,2025,2025,Wisconsin,55.0,599.0,5960975.0,10.0,7.3,9.2,10.9,6.8,8.0
,Other bacterial diseases,A30-A49,2025,2025,Wyoming,56.0,58.0,587618.0,9.9,8.1,7.5,12.8,6.1,10.7
Total,Other bacterial diseases,A30-A49,2025,2025,,,50192.0,340110988.0,14.8,11.5,14.6,14.9,11.4,11.6
Total,Other bacterial diseases,A30-A49,,,,,445110.0,2665209253.0,16.7,13.4,16.7,16.7,13.3,13.4
