Notes,MCD - ICD Sub-Chapter,MCD - ICD Sub-Chapter Code,Year,Year Code,State,State Code,Deaths,Population,Crude Rate,Age Adjusted Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
,Other bacterial diseases,A30-A49,2022,2022,District of Columbia,11.0,456.0,671803.0,67.9,66.6,61.6,74.1,60.6,73.1
,Other bacterial diseases,A30-A49,2022,2022,Florida,12.0,18514.0,22244823.0,83.2,54.2,82.0,84.4,53.3,55.0
,Other bacterial diseases,A30-A49,2022,2022,Georgia,13.0,8380.0,10912876.0,76.8,68.9,75.1,78.4,67.4,70.4
,Other bacterial diseases,A30-A49,2022,2022,Hawaii,15.0,676.0,1440196.0,46.9,32.3,43.4,50.5,29.9,35.0
,Other bacterial diseases,A30-A49,2022,2022,Idaho,16.0,1027.0,1939033.0,53.0,44.7,49.7,56.2,42.0,47.6
,Other bacterial diseases,A30-A49,2022,2022,Illinois,17.0,8920.0,12582032.0,70.9,55.9,69.4,72.4,54.7,57.1
,Other bacterial diseases,A30-A49,2022,2022,Indiana,18.0,5175.0,6833037.0,75.7,61.7,73.7,77.8,60.0,63.5
,Other bacterial diseases,A30-A49,2022,2022,Iowa,19.0,2027.0,3200517.0,63.3,47.4,60.6,66.1,45.3,49.6
,Other bacterial diseases,A30-A49,2022,2022,Kansas,20.0,2216.0,2937150.0,75.4,60.6,72.3,78.6,58.1,63.3
,Other bacterial diseases,A30-A49,2022,2022,Kentucky,21.0,5867.0,4512310.0,130.0,104.2,126.7,133.3,101.5,107.0
,Other bacterial diseases,A30-A49,2022,2022,Louisiana,22.0,3879.0,4590241.0,84.5,70.2,81.8,87.2,67.9,72.5
,Other bacterial diseases,A30-A49,2022,2022,Maine,23.0,301.0,1385340.0,21.7,14.5,19.3,24.2,12.8,16.4
,Other bacterial diseases,A30-A49,2022,2022,Maryland,24.0,4571.0,6164660.0,74.1,58.9,72.0,76.3,57.2,60.7
,Other bacterial diseases,A30-A49,2022,2022,Massachusetts,25.0,4643.0,6981974.0,66.5,49.8,64.6,68.4,48.3,51.3
,Other bacterial diseases,A30-A49,2022,2022,Michigan,26.0,7549.0,10034113.0,75.2,56.4,73.5,76.9,55.1,57.7
,Other bacterial diseases,A30-A49,2022,2022,Minnesota,27.0,3097.0,5717184.0,54.2,42.6,52.3,56.1,41.1,44.1
,Other bacterial diseases,A30-A49,2022,2022,Mississippi,28.0,3319.0,2940057.0,112.9,91.8,109.0,116.7,88.6,95.0
,Other bacterial diseases,A30-A49,2022,2022,Missouri,29.0,4626.0,6177957.0,74.9,57.7,72.7,77.0,56.0,59.4
,Other bacterial diseases,A30-A49,2022,2022,Montana,30.0,710.0,1122867.0,63.2,47.3,58.6,67.9,43.7,51.0
,Other bacterial diseases,A30-A49,2022,2022,Nebraska,31.0,1208.0,1967923.0,61.4,50.0,57.9,64.8,47.1,53.0
,Other bacterial diseases,A30-A49,2022,2022,Nevada,32.0,2456.0,3177772.0,77.3,64.3,74.2,80.3,61.7,67.0
,Other bacterial diseases,A30-A49,2022,2022,New Hampshire,33.0,855.0,1395231.0,61.3,42.9,57.2,65.4,40.0,46.0
,Other bacterial diseases,A30-A49,2022,2022,New Jersey,34.0,7633.0,9261699.0,82.4,62.9,80.6,84.3,61.5,64.4
,Other bacterial diseases,A30-A49,2022,2022,New Mexico,35.0,1670.0,2113344.0,79.0,62.3,75.2,82.8,59.3,65.5
,Other bacterial diseases,A30-A49,2022,2022,New York,36.0,13433.0,19677151.0,68.3,50.6,67.1,69.4,49.7,51.5
,Other bacterial diseases,A30-A49,2022,2022,North Carolina,37.0,8069.0,10698973.0,75.4,60.9,73.8,77.1,59.6,62.3
,Other bacterial diseases,A30-A49,2022,2022,North Dakota,38.0,500.0,779261.0,64.2,54.8,58.5,69.8,49.9,60.0
,Other bacterial diseases,A30-A49,2022,2022,Ohio,39.0,8929.0,11756058.0,76.0,57.9,74.4,77.5,56.7,59.1
,Other bacterial diseases,A30-A49,2022,2022,Oklahoma,40.0,3909.0,4019800.0,97.2,81.9,94.2,100.3,79.4,84.6
,Other bacterial diseases,A30-A49,2022,2022,Oregon,41.0,2289.0,4240137.0,54.0,40.7,51.8,56.2,39.1,42.5
,Other bacterial diseases,A30-A49,2022,2022,Pennsylvania,42.0,11158.0,12972008.0,86.0,60.7,84.4,87.6,59.5,61.8
,Other bacterial diseases,A30-A49,2022,2022,Rhode Island,44.0,570.0,1093734.0,52.1,38.1,47.8,56.4,34.9,41.5
,Other bacterial diseases,A30-A49,2022,2022,South Carolina,45.0,4789.0,5282634.0,90.7,68.7,88.1,93.2,66.8,70.8
,Other bacterial diseases,A30-A49,2022,2022,South Dakota,46.0,648.0,909824.0,71.2,59.0,65.7,76.7,54.4,63.9
,Other bacterial diseases,A30-A49,2022,2022,Tennessee,47.0,6511.0,7051339.0,92.3,74.5,90.1,94.6,72.6,76.4
,Other bacterial diseases,A30-A49,2022,2022,Texas,48.0,19823.0,30029572.0,66.0,65.5,65.1,66.9,64.6,66.5
,Other bacterial diseases,A30-A49,2022,2022,Utah,49.0,1388.0,3380800.0,41.1,46.4,38.9,43.2,44.0,49.0
,Other bacterial diseases,A30-A49,2022,2022,Vermont,50.0,348.0,647064.0,53.8,36.7,48.1,59.4,32.8,41.0
,Other bacterial diseases,A30-A49,2022,2022,Virginia,51.0,5489.0,8683619.0,63.2,51.1,61.5,64.9,49.8,52.5
,Other bacterial diseases,A30-A49,2022,2022,Washington,53.0,5104.0,7785786.0,65.6,54.9,63.8,67.4,53.4,56.5
,Other bacterial diseases,A30-A49,2022,2022,West Virginia,54.0,1845.0,1775156.0,103.9,73.5,99.2,108.7,70.0,77.1
,Other bacterial diseases,A30-A49,2022,2022,Wisconsin,55.0,3521.0,5892539.0,59.8,44.8,57.8,61.7,43.3,46.3
,Other bacterial diseases,A30-A49,2022,2022,Wyoming,56.0,383.0,581381.0,65.9,51.6,59.3,72.5,46.5,57.3
Total,Other bacterial diseases,A30-A49,2022,2022,,,243672.0,333287557.0,73.1,58.1,72.8,73.4,57.9,58.3
,Other bacterial diseases,A30-A49,2023,2023,Alabama,1.0,4356.0,5108468.0,85.3,66.5,82.7,87.8,64.5,68.6
,Other bacterial diseases,A30-A49,2023,2023,Alaska,2.0,359.0,733406.0,48.9,48.8,43.9,54.0,43.7,54.5
,Other bacterial diseases,A30-A49,2023,2023,Arizona,4.0,3218.0,7431344.0,43.3,32.7,41.8,44.8,31.5,33.9
,Other bacterial diseases,A30-A49,2023,2023,Arkansas,5.0,2997.0,3067732.0,97.7,76.8,94.2,101.2,74.0,79.7
,Other bacterial diseases,A30-A49,2023,2023,California,6.0,25800.0,38965193.0,66.2,55.4,65.4,67.0,54.7,56.1
,Other bacterial diseases,A30-A49,2023,2023,Colorado,8.0,2942.0,5877610.0,50.1,44.8,48.2,51.9,43.2,46.5
,Other bacterial diseases,A30-A49,2023,2023,Connecticut,9.0,2159.0,3617176.0,59.7,42.9,57.2,62.2,41.1,44.8
,Other bacterial diseases,A30-A49,2023,2023,Delaware,10.0,760.0,1031890.0,73.7,52.3,68.4,78.9,48.5,56.4
,Other bacterial diseases,A30-A49,2023,2023,District of Columbia,11.0,430.0,678972.0,63.3,62.2,57.3,69.3,56.4,68.4
,Other bacterial diseases,A30-A49,2023,2023,Florida,12.0,16844.0,22610726.0,74.5,48.4,73.4,75.6,47.6,49.2
,Other bacterial diseases,A30-A49,2023,2023,Georgia,13.0,7711.0,11029227.0,69.9,62.4,68.4,71.5,61.0,63.9
,Other bacterial diseases,A30-A49,2023,2023,Hawaii,15.0,688.0,1435138.0,47.9,32.8,44.4,51.5,30.3,35.5
,Other bacterial diseases,A30-A49,2023,2023,Idaho,16.0,962.0,1964726.0,49.0,41.1,45.9,52.1,38.5,43.8
,Other bacterial diseases,A30-A49,2023,2023,Illinois,17.0,8211.0,12549689.0,65.4,51.6,64.0,66.8,50.5,52.7
,Other bacterial diseases,A30-A49,2023,2023,Indiana,18.0,4769.0,6862199.0,69.5,56.7,67.5,71.5,55.1,58.4
,Other bacterial diseases,A30-A49,2023,2023,Iowa,19.0,1826.0,3207004.0,56.9,42.6,54.3,59.5,40.6,44.6
,Other bacterial diseases,A30-A49,2023,2023,Kansas,20.0,1912.0,2940546.0,65.0,52.3,62.1,67.9,50.0,54.8
,Other bacterial diseases,A30-A49,2023,2023,Kentucky,21.0,5282.0,4526154.0,116.7,93.0,113.6,119.8,90.5,95.7
,Other bacterial diseases,A30-A49,2023,2023,Louisiana,22.0,3477.0,4573749.0,76.0,62.3,73.5,78.5,60.2,64.5
,Other bacterial diseases,A30-A49,2023,2023,Maine,23.0,308.0,1395722.0,22.1,14.9,19.6,24.5,13.2,16.8
,Other bacterial diseases,A30-A49,2023,2023,Maryland,24.0,4503.0,6180253.0,72.9,58.2,70.7,75.0,56.4,59.9
,Other bacterial diseases,A30-A49,2023,2023,Massachusetts,25.0,4511.0,7001399.0,64.4,48.4,62.5,66.3,47.0,49.9
,Other bacterial diseases,A30-A49,2023,2023,Michigan,26.0,7091.0,10037261.0,70.6,52.9,69.0,72.3,51.7,54.2
,Other bacterial diseases,A30-A49,2023,2023,Minnesota,27.0,3017.0,5737915.0,52.6,41.4,50.7,54.5,39.9,42.9
,Other bacterial diseases,A30-A49,2023,2023,Mississippi,28.0,2803.0,2939690.0,95.4,76.7,91.8,98.9,73.8,79.7
,Other bacterial diseases,A30-A49,2023,2023,Missouri,29.0,4345.0,6196156.0,70.1,54.0,68.0,72.2,52.4,55.7
,Other bacterial diseases,A30-A49,2023,2023,Montana,30.0,672.0,1132812.0,59.3,43.8,54.8,63.8,40.4,47.4
,Other bacterial diseases,A30-A49,2023,2023,Nebraska,31.0,1242.0,1978379.0,62.8,51.4,59.3,66.3,48.6,54.4
,Other bacterial diseases,A30-A49,2023,2023,Nevada,32.0,2166.0,3194176.0,67.8,55.7,65.0,70.7,53.4,58.2
,Other bacterial diseases,A30-A49,2023,2023,New Hampshire,33.0,793.0,1402054.0,56.6,38.9,52.6,60.5,36.2,41.9
,Other bacterial diseases,A30-A49,2023,2023,New Jersey,34.0,6893.0,9290841.0,74.2,56.9,72.4,75.9,55.5,58.3
,Other bacterial diseases,A30-A49,2023,2023,New Mexico,35.0,1483.0,2114371.0,70.1,54.8,66.6,73.7,51.9,57.7
,Other bacterial diseases,A30-A49,2023,2023,New York,36.0,12606.0,19571216.0,64.4,47.5,63.3,65.5,46.6,48.3
,Other bacterial diseases,A30-A49,2023,2023,North Carolina,37.0,7108.0,10835491.0,65.6,53.0,64.1,67.1,51.7,54.3
,Other bacterial diseases,A30-A49,2023,2023,North Dakota,38.0,451.0,783926.0,57.5,47.3,52.2,62.8,42.9,52.1
,Other bacterial diseases,A30-A49,2023,2023,Ohio,39.0,8158.0,11785935.0,69.2,52.7,67.7,70.7,51.6,53.9
,Other bacterial diseases,A30-A49,2023,2023,Oklahoma,40.0,3311.0,4053824.0,81.7,69.2,78.9,84.5,66.8,71.7
,Other bacterial diseases,A30-A49,2023,2023,Oregon,41.0,2148.0,4233358.0,50.7,38.1,48.6,52.9,36.5,39.8
,Other bacterial diseases,A30-A49,2023,2023,Pennsylvania,42.0,10728.0,12961683.0,82.8,58.2,81.2,84.3,57.1,59.3
,Other bacterial diseases,A30-A49,2023,2023,Rhode Island,44.0,455.0,1095962.0,41.5,30.2,37.7,45.3,27.4,33.2
,Other bacterial diseases,A30-A49,2023,2023,South Carolina,45.0,4239.0,5373555.0,78.9,60.0,76.5,81.3,58.2,61.9
,Other bacterial diseases,A30-A49,2023,2023,South Dakota,46.0,598.0,919318.0,65.0,52.1,59.8,70.3,47.9,56.6
,Other bacterial diseases,A30-A49,2023,2023,Tennessee,47.0,5981.0,7126489.0,83.9,68.5,81.8,86.1,66.7,70.3
,Other bacterial diseases,A30-A49,2023,2023,Texas,48.0,18216.0,30503301.0,59.7,59.0,58.9,60.6,58.2,59.9
,Other bacterial diseases,A30-A49,2023,2023,Utah,49.0,1339.0,3417734.0,39.2,44.6,37.1,41.3,42.2,47.1
,Other bacterial diseases,A30-A49,2023,2023,Vermont,50.0,378.0,647464.0,58.4,40.2,52.5,64.3,36.1,44.7
,Other bacterial diseases,A30-A49,2023,2023,Virginia,51.0,4930.0,8715698.0,56.6,45.8,55.0,58.1,44.5,47.1
,Other bacterial diseases,A30-A49,2023,2023,Washington,53.0,4664.0,7812880.0,59.7,49.9,58.0,61.4,48.5,51.4
,Other bacterial diseases,A30-A49,2023,2023,West Virginia,54.0,1796.0,1770071.0,101.5,69.7,96.8,106.2,66.4,73.2
,Other bacterial diseases,A30-A49,2023,2023,Wisconsin,55.0,3495.0,5910955.0,59.1,44.3,57.2,61.1,42.8,45.9
,Other bacterial diseases,A30-A49,2023,2023,Wyoming,56.0,361.0,584057.0,61.8,48.7,55.4,68.2,43.7,54.2
Total,Other bacterial diseases,A30-A49,2023,2023,,,225492.0,334914895.0,67.3,53.3,67.1,67.6,53.1,53.6
,Other bacterial diseases,A30-A49,2024,2024,Alabama,1.0,4238.0,5157699.0,82.2,63.2,79.7,84.6,61.3,65.2
,Other bacterial diseases,A30-A49,2024,2024,Alaska,2.0,319.0,740133.0,43.1,42.4,38.4,47.8,37.7,47.6
,Other bacterial diseases,A30-A49,2024,2024,Arizona,4.0,3219.0,7582384.0,42.5,31.6,41.0,43.9,30.5,32.7
,Other bacterial diseases,A30-A49,2024,2024,Arkansas,5.0,2924.0,3088354.0,94.7,73.5,91.2,98.1,70.8,76.2
,Other bacterial diseases,A30-A49,2024,2024,California,6.0,25143.0,39431263.0,63.8,52.7,63.0,64.6,52.0,53.3
,Other bacterial diseases,A30-A49,2024,2024,Colorado,8.0,2749.0,5957493.0,46.1,40.2,44.4,47.9,38.7,41.7
,Other bacterial diseases,A30-A49,2024,2024,Connecticut,9.0,1867.0,3675069.0,50.8,35.9,48.5,53.1,34.3,37.6
,Other bacterial diseases,A30-A49,2024,2024,Delaware,10.0,838.0,1051917.0,79.7,55.7,74.3,85.1,51.8,59.8
,Other bacterial diseases,A30-A49,2024,2024,District of Columbia,11.0,465.0,702250.0,66.2,66.3,60.2,72.2,60.4,72.7
,Other bacterial diseases,A30-A49,2024,2024,Florida,12.0,16513.0,23372215.0,70.7,45.6,69.6,71.7,44.9,46.3
,Other bacterial diseases,A30-A49,2024,2024,Georgia,13.0,7741.0,11180878.0,69.2,60.6,67.7,70.8,59.3,62.0
,Other bacterial diseases,A30-A49,2024,2024,Hawaii,15.0,664.0,1446146.0,45.9,30.5,42.4,49.4,28.2,33.1
,Other bacterial diseases,A30-A49,2024,2024,Idaho,16.0,975.0,2001619.0,48.7,40.4,45.7,51.8,37.8,43.0
,Other bacterial diseases,A30-A49,2024,2024,Illinois,17.0,7887.0,12710158.0,62.1,48.1,60.7,63.4,47.1,49.2
,Other bacterial diseases,A30-A49,2024,2024,Indiana,18.0,4604.0,6924275.0,66.5,53.2,64.6,68.4,51.6,54.7
,Other bacterial diseases,A30-A49,2024,2024,Iowa,19.0,1851.0,3241488.0,57.1,41.9,54.5,59.7,40.0,43.9
,Other bacterial diseases,A30-A49,2024,2024,Kansas,20.0,1908.0,2970606.0,64.2,51.1,61.3,67.1,48.8,53.5
,Other bacterial diseases,A30-A49,2024,2024,Kentucky,21.0,4934.0,4588372.0,107.5,84.8,104.5,110.5,82.4,87.3
,Other bacterial diseases,A30-A49,2024,2024,Louisiana,22.0,3420.0,4597740.0,74.4,60.1,71.9,76.9,58.1,62.2
,Other bacterial diseases,A30-A49,2024,2024,Maine,23.0,299.0,1405012.0,21.3,13.5,18.9,23.7,12.0,15.3
,Other bacterial diseases,A30-A49,2024,2024,Maryland,24.0,4745.0,6263220.0,75.8,59.2,73.6,77.9,57.5,60.9
,Other bacterial diseases,A30-A49,2024,2024,Massachusetts,25.0,4573.0,7136171.0,64.1,47.6,62.2,65.9,46.2,49.0
,Other bacterial diseases,A30-A49,2024,2024,Michigan,26.0,6979.0,10140459.0,68.8,50.8,67.2,70.4,49.6,52.1
,Other bacterial diseases,A30-A49,2024,2024,Minnesota,27.0,2841.0,5793151.0,49.0,37.6,47.2,50.8,36.3,39.1
,Other bacterial diseases,A30-A49,2024,2024,Mississippi,28.0,2911.0,2943045.0,98.9,78.7,95.3,102.5,75.8,81.7
,Other bacterial diseases,A30-A49,2024,2024,Missouri,29.0,4219.0,6245466.0,67.6,50.9,65.5,69.6,49.3,52.5
,Other bacterial diseases,A30-A49,2024,2024,Montana,30.0,679.0,1137233.0,59.7,43.0,55.2,64.2,39.7,46.5
,Other bacterial diseases,A30-A49,2024,2024,Nebraska,31.0,1221.0,2005465.0,60.9,49.9,57.5,64.3,47.1,52.8
,Other bacterial diseases,A30-A49,2024,2024,Nevada,32.0,2060.0,3267467.0,63.0,51.1,60.3,65.8,48.9,53.4
,Other bacterial diseases,A30-A49,2024,2024,New Hampshire,33.0,777.0,1409032.0,55.1,37.2,51.3,59.0,34.5,40.0
,Other bacterial diseases,A30-A49,2024,2024,New Jersey,34.0,6819.0,9500851.0,71.8,54.5,70.1,73.5,53.2,55.8
,Other bacterial diseases,A30-A49,2024,2024,New Mexico,35.0,1461.0,2130256.0,68.6,52.1,65.1,72.1,49.4,55.0
,Other bacterial diseases,A30-A49,2024,2024,New York,36.0,12626.0,19867248.0,63.6,46.1,62.4,64.7,45.3,47.0
,Other bacterial diseases,A30-A49,2024,2024,North Carolina,37.0,6664.0,11046024.0,60.3,47.9,58.9,61.8,46.7,49.1
,Other bacterial diseases,A30-A49,2024,2024,North Dakota,38.0,473.0,796568.0,59.4,47.3,54.0,64.7,43.0,51.9
,Other bacterial diseases,A30-A49,2024,2024,Ohio,39.0,7986.0,11883304.0,67.2,50.3,65.7,68.7,49.2,51.5
,Other bacterial diseases,A30-A49,2024,2024,Oklahoma,40.0,3440.0,4095393.0,84.0,70.4,81.2,86.8,68.0,72.8
,Other bacterial diseases,A30-A49,2024,2024,Oregon,41.0,2192.0,4272371.0,51.3,37.9,49.2,53.5,36.3,39.5
,Other bacterial diseases,A30-A49,2024,2024,Pennsylvania,42.0,10744.0,13078751.0,82.1,56.8,80.6,83.7,55.7,58.0
,Other bacterial diseases,A30-A49,2024,2024,Rhode Island,44.0,537.0,1112308.0,48.3,34.5,44.2,52.4,31.6,37.7
,Other bacterial diseases,A30-A49,2024,2024,South Carolina,45.0,4214.0,5478831.0,76.9,57.8,74.6,79.2,56.0,59.6
,Other bacterial diseases,A30-A49,2024,2024,South Dakota,46.0,613.0,924669.0,66.3,53.4,61.0,71.5,49.1,57.9
,Other bacterial diseases,A30-A49,2024,2024,Tennessee,47.0,5864.0,7227750.0,81.1,65.4,79.1,83.2,63.7,67.2
,Other bacterial diseases,A30-A49,2024,2024,Texas,48.0,17796.0,31290831.0,56.9,55.5,56.0,57.7,54.7,56.3
,Other bacterial diseases,A30-A49,2024,2024,Utah,49.0,1379.0,3503613.0,39.4,44.8,37.3,41.4,42.4,47.2
,Other bacterial diseases,A30-A49,2024,2024,Vermont,50.0,360.0,648493.0,55.5,36.2,49.8,61.2,32.4,40.3
,Other bacterial diseases,A30-A49,2024,2024,Virginia,51.0,5003.0,8811195.0,56.8,44.9,55.2,58.4,43.6,46.2
,Other bacterial diseases,A30-A49,2024,2024,Washington,53.0,3903.0,7958180.0,49.0,40.4,47.5,50.6,39.1,41.7
,Other bacterial diseases,A30-A49,2024,2024,West Virginia,54.0,1763.0,1769979.0,99.6,67.4,95.0,104.3,64.2,70.8
,Other bacterial diseases,A30-A49,2024,2024,Wisconsin,55.0,3392.0,5960975.0,56.9,41.6,55.0,58.8,40.2,43.1
,Other bacterial diseases,A30-A49,2024,2024,Wyoming,56.0,401.0,587618.0,68.2,51.2,61.6,74.9,46.2,56.7
Total,Other bacterial diseases,A30-A49,2024,2024,,,221193.0,340110988.0,65.0,50.7,64.8,65.3,50.5,51.0
,Other bacterial diseases,A30-A49,2025,2025,Alabama,1.0,4146.0,5157699.0,80.4,62.2,77.9,82.8,60.3,64.2
,Other bacterial diseases,A30-A49,2025,2025,Alaska,2.0,327.0,740133.0,44.2,44.0,39.4,49.0,39.1,49.3
,Other bacterial diseases,A30-A49,2025,2025,Arizona,4.0,3309.0,7582384.0,43.6,32.4,42.2,45.1,31.3,33.6
,Other bacterial diseases,A30-A49,2025,2025,Arkansas,5.0,2920.0,3088354.0,94.5,73.1,91.1,98.0,70.4,75.8
,Other bacterial diseases,A30-A49,2025,2025,California,6.0,25045.0,39431263.0,63.5,52.4,62.7,64.3,51.8,53.1
,Other bacterial diseases,A30-A49,2025,2025,Colorado,8.0,2781.0,5957493.0,46.7,40.8,44.9,48.4,39.3,42.4
,Other bacterial diseases,A30-A49,2025,2025,Connecticut,9.0,1937.0,3675069.0,52.7,37.2,50.4,55.1,35.6,39.0
,Other bacterial diseases,A30-A49,2025,2025,Delaware,10.0,811.0,1051917.0,77.1,53.2,71.8,82.4,49.4,57.2
,Other bacterial diseases,A30-A49,2025,2025,District of Columbia,11.0,441.0,702250.0,62.8,62.9,56.9,68.7,57.2,69.2
,Other bacterial diseases,A30-A49,2025,2025,Florida,12.0,16426.0,23372215.0,70.3,45.4,69.2,71.4,44.7,46.1
,Other bacterial diseases,A30-A49,2025,2025,Georgia,13.0,7441.0,11180878.0,66.6,58.3,65.0,68.1,56.9,59.6
,Other bacterial diseases,A30-A49,2025,2025,Hawaii,15.0,585.0,1446146.0,40.5,27.2,37.2,43.7,24.9,29.6
,Other bacterial diseases,A30-A49,2025,2025,Idaho,16.0,952.0,2001619.0,47.6,39.2,44.5,50.6,36.7,41.9
,Other bacterial diseases,A30-A49,2025,2025,Illinois,17.0,7890.0,12710158.0,62.1,48.1,60.7,63.4,47.1,49.2
,Other bacterial diseases,A30-A49,2025,2025,Indiana,18.0,4437.0,6924275.0,64.1,51.5,62.2,66.0,49.9,53.0
,Other bacterial diseases,A30-A49,2025,2025,Iowa,19.0,1903.0,3241488.0,58.7,43.3,56.1,61.3,41.3,45.4
,Other bacterial diseases,A30-A49,2025,2025,Kansas,20.0,1878.0,2970606.0,63.2,50.1,60.4,66.1,47.8,52.4
,Other bacterial diseases,A30-A49,2025,2025,Kentucky,21.0,5091.0,4588372.0,111.0,87.8,107.9,114.0,85.3,90.3
,Other bacterial diseases,A30-A49,2025,2025,Louisiana,22.0,3376.0,4597740.0,73.4,59.5,71.0,75.9,57.5,61.6
,Other bacterial diseases,A30-A49,2025,2025,Maine,23.0,273.0,1405012.0,19.4,12.8,17.1,21.7,11.3,14.6
,Other bacterial diseases,A30-A49,2025,2025,Maryland,24.0,4756.0,6263220.0,75.9,59.5,73.8,78.1,57.8,61.2
,Other bacterial diseases,A30-A49,2025,2025,Massachusetts,25.0,4754.0,7136171.0,66.6,49.3,64.7,68.5,47.9,50.8
,Other bacterial diseases,A30-A49,2025,2025,Michigan,26.0,7028.0,10140459.0,69.3,51.2,67.7,70.9,50.0,52.4
,Other bacterial diseases,A30-A49,2025,2025,Minnesota,27.0,2980.0,5793151.0,51.4,39.5,49.6,53.3,38.1,41.0
,Other bacterial diseases,A30-A49,2025,2025,Mississippi,28.0,2965.0,2943045.0,100.7,80.2,97.1,104.4,77.3,83.2
,Other bacterial diseases,A30-A49,2025,2025,Missouri,29.0,4492.0,6245466.0,71.9,54.2,69.8,74.0,52.6,55.9
,Other bacterial diseases,A30-A49,2025,2025,Montana,30.0,635.0,1137233.0,55.8,40.2,51.5,60.2,37.1,43.6
,Other bacterial diseases,A30-A49,2025,2025,Nebraska,31.0,1148.0,2005465.0,57.2,46.6,53.9,60.6,43.9,49.5
,Other bacterial diseases,A30-A49,2025,2025,Nevada,32.0,2111.0,3267467.0,64.6,52.2,61.9,67.4,50.0,54.6
,Other bacterial diseases,A30-A49,2025,2025,New Hampshire,33.0,771.0,1409032.0,54.7,37.2,50.9,58.6,34.5,40.0
,Other bacterial diseases,A30-A49,2025,2025,New Jersey,34.0,6984.0,9500851.0,73.5,56.0,71.8,75.2,54.7,57.4
,Other bacterial diseases,A30-A49,2025,2025,New Mexico,35.0,1373.0,2130256.0,64.5,48.3,61.0,67.9,45.7,51.0
,Other bacterial diseases,A30-A49,2025,2025,New York,36.0,12910.0,19867248.0,65.0,47.1,63.9,66.1,46.2,47.9
,Other bacterial diseases,A30-A49,2025,2025,North Carolina,37.0,6547.0,11046024.0,59.3,47.1,57.8,60.7,46.0,48.3
,Other bacterial diseases,A30-A49,2025,2025,North Dakota,38.0,430.0,796568.0,54.0,44.6,48.9,59.1,40.4,49.2
,Other bacterial diseases,A30-A49,2025,2025,Ohio,39.0,8334.0,11883304.0,70.1,52.4,68.6,71.6,51.2,53.5
,Other bacterial diseases,A30-A49,2025,2025,Oklahoma,40.0,3076.0,4095393.0,75.1,62.7,72.5,77.8,60.5,65.0
,Other bacterial diseases,A30-A49,2025,2025,Oregon,41.0,2067.0,4272371.0,48.4,35.5,46.3,50.5,33.9,37.1
,Other bacterial diseases,A30-A49,2025,2025,Pennsylvania,42.0,10847.0,13078751.0,82.9,57.4,81.4,84.5,56.3,58.6
,Other bacterial diseases,A30-A49,2025,2025,Rhode Island,44.0,483.0,1112308.0,43.4,31.6,39.6,47.3,28.8,34.7
,Other bacterial diseases,A30-A49,2025,2025,South Carolina,45.0,4136.0,5478831.0,75.5,56.6,73.2,77.8,54.8,58.4
,Other bacterial diseases,A30-A49,2025,2025,South Dakota,46.0,576.0,924669.0,62.3,49.5,57.2,67.4,45.4,53.9
,Other bacterial diseases,A30-A49,2025,2025,Tennessee,47.0,5721.0,7227750.0,79.2,63.4,77.1,81.2,61.8,65.1
,Other bacterial diseases,A30-A49,2025,2025,Texas,48.0,18363.0,31290831.0,58.7,57.0,57.8,59.5,56.2,57.9
,Other bacterial diseases,A30-A49,2025,2025,Utah,49.0,1270.0,3503613.0,36.2,40.9,34.3,38.2,38.6,43.2
,Other bacterial diseases,A30-A49,2025,2025,Vermont,50.0,351.0,648493.0,54.1,35.8,48.5,59.8,32.1,40.1
,Other bacterial diseases,A30-A49,2025,2025,Virginia,51.0,4827.0,8811195.0,54.8,43.3,53.2,56.3,42.1,44.5
,Other bacterial diseases,A30-A49,2025,2025,Washington,53.0,3792.0,7958180.0,47.6,39.0,46.1,49.2,37.8,40.3
,Other bacterial diseases,A30-A49,2025,2025,West Virginia,54.0,1688.0,1769979.0,95.4,63.9,90.8,99.9,60.8,67.1
,Other bacterial diseases,A30-A49,2025,2025,Wisconsin,55.0,3414.0,5960975.0,57.3,42.2,55.4,59.2,40.8,43.7
,Other bacterial diseases,A30-A49,2025,2025,Wyoming,56.0,374.0,587618.0,63.6,49.4,57.2,70.1,44.4,55.0
Total,Other bacterial diseases,A30-A49,2025,2025,,,221172.0,340110988.0,65.0,50.7,64.8,65.3,50.5,50.9
Total,Other bacterial diseases,A30-A49,,,,,1821647.0,2665209253.0,68.3,54.7,68.2,68.4,54.6,54.8
Total,,,,,,,1821647.0,2665209253.0,68.3,54.7,68.2,68.4,54.6,54.8
---,,,,,,,,,,,,,,
"Dataset: Provisional Mortality Statistics, 2018 through Last Week",,,,,,,,,,,,,,
Query Parameters:,,,,,,,,,,,,,,
"MCD - ICD-10 Codes: A40.0 (Septicaemia due to streptococcus, group A); A40.1 (Septicaemia due to streptococcus, group B); A40.2",,,,,,,,,,,,,,
"(Septicaemia due to streptococcus, group D); A40.3 (Septicaemia due to Streptococcus pneumoniae); A40.8 (Other streptococcal",,,,,,,,,,,,,,
"septicaemia); A40.9 (Streptococcal septicaemia, unspecified); A41.0 (Septicaemia due to Staphylococcus aureus); A41.1",,,,,,,,,,,,,,
