Notes,MCD - ICD Sub-Chapter,MCD - ICD Sub-Chapter Code,Year,Year Code,State,State Code,Deaths,Population,Crude Rate,Age Adjusted Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval
,Influenza and pneumonia,J09-J18,2021,2021,South Dakota,46.0,838.0,895376.0,93.6,77.6,87.3,99.9,72.3,83.3
,Influenza and pneumonia,J09-J18,2021,2021,Tennessee,47.0,10543.0,6975218.0,151.1,126.2,148.3,154.0,123.7,128.7
,Influenza and pneumonia,J09-J18,2021,2021,Texas,48.0,37909.0,29527941.0,128.4,129.8,127.1,129.7,128.5,131.2
,Influenza and pneumonia,J09-J18,2021,2021,Utah,49.0,1993.0,3337975.0,59.7,70.2,57.1,62.3,67.1,73.5
,Influenza and pneumonia,J09-J18,2021,2021,Vermont,50.0,316.0,645570.0,48.9,35.8,43.6,54.3,31.8,40.2
,Influenza and pneumonia,J09-J18,2021,2021,Virginia,51.0,7202.0,8642274.0,83.3,70.9,81.4,85.3,69.2,72.6
,Influenza and pneumonia,J09-J18,2021,2021,Washington,53.0,6116.0,7738692.0,79.0,69.0,77.1,81.0,67.3,70.8
,Influenza and pneumonia,J09-J18,2021,2021,West Virginia,54.0,3511.0,1782959.0,196.9,140.2,190.4,203.4,135.5,145.1
,Influenza and pneumonia,J09-J18,2021,2021,Wisconsin,55.0,4225.0,5895908.0,71.7,57.1,69.5,73.8,55.4,58.9
,Influenza and pneumonia,J09-J18,2021,2021,Wyoming,56.0,812.0,578803.0,140.3,113.9,130.6,149.9,106.0,122.3
Total,Influenza and pneumonia,J09-J18,2021,2021,,,374629.0,331893745.0,112.9,93.5,112.5,113.2,93.2,93.8
,Influenza and pneumonia,J09-J18,2022,2022,Alabama,1.0,3587.0,5074296.0,70.7,55.1,68.4,73.0,53.3,57.0
,Influenza and pneumonia,J09-J18,2022,2022,Alaska,2.0,332.0,733583.0,45.3,46.9,40.4,50.1,41.8,52.5
,Influenza and pneumonia,J09-J18,2022,2022,Arizona,4.0,5578.0,7359197.0,75.8,57.9,73.8,77.8,56.3,59.5
,Influenza and pneumonia,J09-J18,2022,2022,Arkansas,5.0,2721.0,3045637.0,89.3,70.3,86.0,92.7,67.7,73.1
,Influenza and pneumonia,J09-J18,2022,2022,California,6.0,24727.0,39029342.0,63.4,53.5,62.6,64.1,52.8,54.1
,Influenza and pneumonia,J09-J18,2022,2022,Colorado,8.0,2872.0,5839926.0,49.2,44.6,47.4,51.0,43.0,46.3
,Influenza and pneumonia,J09-J18,2022,2022,Connecticut,9.0,2544.0,3626205.0,70.2,51.0,67.4,72.9,49.0,53.1
,Influenza and pneumonia,J09-J18,2022,2022,Delaware,10.0,821.0,1018396.0,80.6,57.0,75.1,86.1,53.1,61.3
,Influenza and pneumonia,J09-J18,2022,2022,District of Columbia,11.0,401.0,671803.0,59.7,59.0,53.8,65.5,53.3,65.1
,Influenza and pneumonia,J09-J18,2022,2022,Florida,12.0,18030.0,22244823.0,81.1,51.6,79.9,82.2,50.9,52.4
,Influenza and pneumonia,J09-J18,2022,2022,Georgia,13.0,6456.0,10912876.0,59.2,53.9,57.7,60.6,52.6,55.3
,Influenza and pneumonia,J09-J18,2022,2022,Hawaii,15.0,967.0,1440196.0,67.1,43.4,62.9,71.4,40.6,46.4
,Influenza and pneumonia,J09-J18,2022,2022,Idaho,16.0,927.0,1939033.0,47.8,41.6,44.7,50.9,38.9,44.4
,Influenza and pneumonia,J09-J18,2022,2022,Illinois,17.0,8932.0,12582032.0,71.0,56.0,69.5,72.5,54.9,57.2
,Influenza and pneumonia,J09-J18,2022,2022,Indiana,18.0,5565.0,6833037.0,81.4,66.6,79.3,83.6,64.8,68.4
,Influenza and pneumonia,J09-J18,2022,2022,Iowa,19.0,1996.0,3200517.0,62.4,46.0,59.6,65.1,44.0,48.2
,Influenza and pneumonia,J09-J18,2022,2022,Kansas,20.0,2090.0,2937150.0,71.2,57.3,68.1,74.2,54.9,59.9
,Influenza and pneumonia,J09-J18,2022,2022,Kentucky,21.0,5031.0,4512310.0,111.5,89.9,108.4,114.6,87.4,92.5
,Influenza and pneumonia,J09-J18,2022,2022,Louisiana,22.0,2607.0,4590241.0,56.8,47.7,54.6,59.0,45.8,49.6
,Influenza and pneumonia,J09-J18,2022,2022,Maine,23.0,1016.0,1385340.0,73.3,47.1,68.8,77.8,44.2,50.2
,Influenza and pneumonia,J09-J18,2022,2022,Maryland,24.0,3956.0,6164660.0,64.2,51.4,62.2,66.2,49.8,53.1
,Influenza and pneumonia,J09-J18,2022,2022,Massachusetts,25.0,4064.0,6981974.0,58.2,43.5,56.4,60.0,42.1,44.9
,Influenza and pneumonia,J09-J18,2022,2022,Michigan,26.0,7286.0,10034113.0,72.6,54.9,70.9,74.3,53.6,56.2
,Influenza and pneumonia,J09-J18,2022,2022,Minnesota,27.0,2983.0,5717184.0,52.2,41.0,50.3,54.0,39.5,42.5
,Influenza and pneumonia,J09-J18,2022,2022,Mississippi,28.0,3038.0,2940057.0,103.3,84.2,99.7,107.0,81.2,87.3
,Influenza and pneumonia,J09-J18,2022,2022,Missouri,29.0,4815.0,6177957.0,77.9,60.0,75.7,80.1,58.3,61.7
,Influenza and pneumonia,J09-J18,2022,2022,Montana,30.0,663.0,1122867.0,59.0,43.4,54.6,63.5,40.1,47.0
,Influenza and pneumonia,J09-J18,2022,2022,Nebraska,31.0,1188.0,1967923.0,60.4,49.2,56.9,63.8,46.4,52.1
,Influenza and pneumonia,J09-J18,2022,2022,Nevada,32.0,3039.0,3177772.0,95.6,81.0,92.2,99.0,78.1,84.0
,Influenza and pneumonia,J09-J18,2022,2022,New Hampshire,33.0,800.0,1395231.0,57.3,40.1,53.4,61.3,37.3,43.1
,Influenza and pneumonia,J09-J18,2022,2022,New Jersey,34.0,5647.0,9261699.0,61.0,46.5,59.4,62.6,45.3,47.7
,Influenza and pneumonia,J09-J18,2022,2022,New Mexico,35.0,2012.0,2113344.0,95.2,75.1,91.0,99.4,71.8,78.6
,Influenza and pneumonia,J09-J18,2022,2022,New York,36.0,14332.0,19677151.0,72.8,53.3,71.6,74.0,52.4,54.2
,Influenza and pneumonia,J09-J18,2022,2022,North Carolina,37.0,8333.0,10698973.0,77.9,63.1,76.2,79.6,61.7,64.5
,Influenza and pneumonia,J09-J18,2022,2022,North Dakota,38.0,510.0,779261.0,65.4,53.2,59.8,71.1,48.5,58.2
,Influenza and pneumonia,J09-J18,2022,2022,Ohio,39.0,9503.0,11756058.0,80.8,61.6,79.2,82.5,60.4,62.9
,Influenza and pneumonia,J09-J18,2022,2022,Oklahoma,40.0,3970.0,4019800.0,98.8,84.1,95.7,101.8,81.4,86.8
,Influenza and pneumonia,J09-J18,2022,2022,Oregon,41.0,2198.0,4240137.0,51.8,39.2,49.7,54.0,37.5,40.9
,Influenza and pneumonia,J09-J18,2022,2022,Pennsylvania,42.0,9453.0,12972008.0,72.9,51.3,71.4,74.3,50.3,52.4
,Influenza and pneumonia,J09-J18,2022,2022,Rhode Island,44.0,571.0,1093734.0,52.2,38.0,47.9,56.5,34.9,41.4
,Influenza and pneumonia,J09-J18,2022,2022,South Carolina,45.0,4081.0,5282634.0,77.3,59.5,74.9,79.6,57.6,61.4
,Influenza and pneumonia,J09-J18,2022,2022,South Dakota,46.0,612.0,909824.0,67.3,54.5,61.9,72.6,50.1,59.2
,Influenza and pneumonia,J09-J18,2022,2022,Tennessee,47.0,6282.0,7051339.0,89.1,73.0,86.9,91.3,71.2,74.9
,Influenza and pneumonia,J09-J18,2022,2022,Texas,48.0,18435.0,30029572.0,61.4,61.8,60.5,62.3,60.9,62.7
,Influenza and pneumonia,J09-J18,2022,2022,Utah,49.0,1274.0,3380800.0,37.7,43.8,35.6,39.8,41.4,46.3
,Influenza and pneumonia,J09-J18,2022,2022,Vermont,50.0,342.0,647064.0,52.9,35.9,47.3,58.5,32.1,40.2
,Influenza and pneumonia,J09-J18,2022,2022,Virginia,51.0,4914.0,8683619.0,56.6,46.0,55.0,58.2,44.7,47.4
,Influenza and pneumonia,J09-J18,2022,2022,Washington,53.0,4492.0,7785786.0,57.7,48.7,56.0,59.4,47.3,50.2
,Influenza and pneumonia,J09-J18,2022,2022,West Virginia,54.0,2644.0,1775156.0,148.9,102.9,143.3,154.6,98.9,107.1
,Influenza and pneumonia,J09-J18,2022,2022,Wisconsin,55.0,3029.0,5892539.0,51.4,38.8,49.6,53.2,37.4,40.3
,Influenza and pneumonia,J09-J18,2022,2022,Wyoming,56.0,359.0,581381.0,61.7,49.4,55.4,68.1,44.3,55.0
Total,Influenza and pneumonia,J09-J18,2022,2022,,,232025.0,333287557.0,69.6,55.4,69.3,69.9,55.2,55.6
,Influenza and pneumonia,J09-J18,2023,2023,Alabama,1.0,2708.0,5108468.0,53.0,41.8,51.0,55.0,40.2,43.5
,Influenza and pneumonia,J09-J18,2023,2023,Alaska,2.0,220.0,733406.0,30.0,31.1,26.0,34.0,26.9,35.7
,Influenza and pneumonia,J09-J18,2023,2023,Arizona,4.0,3363.0,7431344.0,45.3,34.0,43.7,46.8,32.9,35.2
,Influenza and pneumonia,J09-J18,2023,2023,Arkansas,5.0,2010.0,3067732.0,65.5,51.9,62.7,68.4,49.6,54.3
,Influenza and pneumonia,J09-J18,2023,2023,California,6.0,18401.0,38965193.0,47.2,39.7,46.5,47.9,39.2,40.3
,Influenza and pneumonia,J09-J18,2023,2023,Colorado,8.0,1903.0,5877610.0,32.4,29.6,30.9,33.8,28.3,31.0
,Influenza and pneumonia,J09-J18,2023,2023,Connecticut,9.0,2071.0,3617176.0,57.3,40.8,54.8,59.7,39.1,42.7
,Influenza and pneumonia,J09-J18,2023,2023,Delaware,10.0,530.0,1031890.0,51.4,37.0,47.0,55.7,33.8,40.4
,Influenza and pneumonia,J09-J18,2023,2023,District of Columbia,11.0,231.0,678972.0,34.0,33.7,29.6,38.4,29.5,38.4
,Influenza and pneumonia,J09-J18,2023,2023,Florida,12.0,12887.0,22610726.0,57.0,36.5,56.0,58.0,35.8,37.1
,Influenza and pneumonia,J09-J18,2023,2023,Georgia,13.0,4145.0,11029227.0,37.6,34.5,36.4,38.7,33.5,35.6
,Influenza and pneumonia,J09-J18,2023,2023,Hawaii,15.0,812.0,1435138.0,56.6,36.0,52.7,60.5,33.5,38.7
,Influenza and pneumonia,J09-J18,2023,2023,Idaho,16.0,594.0,1964726.0,30.2,26.0,27.8,32.7,23.9,28.2
,Influenza and pneumonia,J09-J18,2023,2023,Illinois,17.0,5573.0,12549689.0,44.4,35.2,43.2,45.6,34.3,36.2
,Influenza and pneumonia,J09-J18,2023,2023,Indiana,18.0,3689.0,6862199.0,53.8,44.5,52.0,55.5,43.0,46.0
,Influenza and pneumonia,J09-J18,2023,2023,Iowa,19.0,1446.0,3207004.0,45.1,33.5,42.8,47.4,31.8,35.4
,Influenza and pneumonia,J09-J18,2023,2023,Kansas,20.0,1362.0,2940546.0,46.3,37.0,43.9,48.8,35.1,39.1
,Influenza and pneumonia,J09-J18,2023,2023,Kentucky,21.0,3274.0,4526154.0,72.3,58.6,69.9,74.8,56.6,60.7
,Influenza and pneumonia,J09-J18,2023,2023,Louisiana,22.0,1698.0,4573749.0,37.1,31.1,35.4,38.9,29.6,32.7
,Influenza and pneumonia,J09-J18,2023,2023,Maine,23.0,876.0,1395722.0,62.8,40.7,58.6,66.9,38.0,43.7
,Influenza and pneumonia,J09-J18,2023,2023,Maryland,24.0,2966.0,6180253.0,48.0,38.8,46.3,49.7,37.4,40.2
,Influenza and pneumonia,J09-J18,2023,2023,Massachusetts,25.0,3243.0,7001399.0,46.3,34.8,44.7,47.9,33.6,36.1
,Influenza and pneumonia,J09-J18,2023,2023,Michigan,26.0,4929.0,10037261.0,49.1,37.4,47.7,50.5,36.4,38.5
,Influenza and pneumonia,J09-J18,2023,2023,Minnesota,27.0,2372.0,5737915.0,41.3,32.3,39.7,43.0,31.0,33.7
,Influenza and pneumonia,J09-J18,2023,2023,Mississippi,28.0,1932.0,2939690.0,65.7,54.1,62.8,68.7,51.7,56.7
,Influenza and pneumonia,J09-J18,2023,2023,Missouri,29.0,3141.0,6196156.0,50.7,39.2,48.9,52.5,37.8,40.6
,Influenza and pneumonia,J09-J18,2023,2023,Montana,30.0,464.0,1132812.0,41.0,31.5,37.2,44.7,28.6,34.7
,Influenza and pneumonia,J09-J18,2023,2023,Nebraska,31.0,930.0,1978379.0,47.0,38.6,44.0,50.0,36.2,41.3
,Influenza and pneumonia,J09-J18,2023,2023,Nevada,32.0,1664.0,3194176.0,52.1,43.6,49.6,54.6,41.5,45.9
,Influenza and pneumonia,J09-J18,2023,2023,New Hampshire,33.0,576.0,1402054.0,41.1,29.4,37.7,44.4,27.0,32.0
,Influenza and pneumonia,J09-J18,2023,2023,New Jersey,34.0,3687.0,9290841.0,39.7,30.7,38.4,41.0,29.7,31.7
,Influenza and pneumonia,J09-J18,2023,2023,New Mexico,35.0,1326.0,2114371.0,62.7,49.1,59.3,66.1,46.4,51.9
,Influenza and pneumonia,J09-J18,2023,2023,New York,36.0,11025.0,19571216.0,56.3,41.3,55.3,57.4,40.5,42.1
,Influenza and pneumonia,J09-J18,2023,2023,North Carolina,37.0,5975.0,10835491.0,55.1,45.3,53.7,56.5,44.1,46.5
,Influenza and pneumonia,J09-J18,2023,2023,North Dakota,38.0,368.0,783926.0,46.9,38.0,42.1,51.7,34.1,42.2
,Influenza and pneumonia,J09-J18,2023,2023,Ohio,39.0,5797.0,11785935.0,49.2,37.9,47.9,50.5,37.0,39.0
,Influenza and pneumonia,J09-J18,2023,2023,Oklahoma,40.0,2598.0,4053824.0,64.1,54.9,61.6,66.6,52.8,57.1
,Influenza and pneumonia,J09-J18,2023,2023,Oregon,41.0,1674.0,4233358.0,39.5,30.1,37.6,41.4,28.6,31.6
,Influenza and pneumonia,J09-J18,2023,2023,Pennsylvania,42.0,6511.0,12961683.0,50.2,35.5,49.0,51.5,34.6,36.4
,Influenza and pneumonia,J09-J18,2023,2023,Rhode Island,44.0,423.0,1095962.0,38.6,27.9,34.9,42.3,25.3,30.9
,Influenza and pneumonia,J09-J18,2023,2023,South Carolina,45.0,2767.0,5373555.0,51.5,40.0,49.6,53.4,38.5,41.5
,Influenza and pneumonia,J09-J18,2023,2023,South Dakota,46.0,495.0,919318.0,53.8,43.4,49.1,58.6,39.6,47.6
,Influenza and pneumonia,J09-J18,2023,2023,Tennessee,47.0,4337.0,7126489.0,60.9,50.7,59.0,62.7,49.1,52.2
,Influenza and pneumonia,J09-J18,2023,2023,Texas,48.0,12235.0,30503301.0,40.1,40.6,39.4,40.8,39.9,41.3
,Influenza and pneumonia,J09-J18,2023,2023,Utah,49.0,926.0,3417734.0,27.1,31.9,25.3,28.8,29.8,34.0
,Influenza and pneumonia,J09-J18,2023,2023,Vermont,50.0,313.0,647464.0,48.3,34.3,43.0,53.7,30.5,38.5
,Influenza and pneumonia,J09-J18,2023,2023,Virginia,51.0,3309.0,8715698.0,38.0,31.0,36.7,39.3,30.0,32.1
,Influenza and pneumonia,J09-J18,2023,2023,Washington,53.0,3171.0,7812880.0,40.6,34.3,39.2,42.0,33.1,35.5
,Influenza and pneumonia,J09-J18,2023,2023,West Virginia,54.0,1710.0,1770071.0,96.6,66.4,92.0,101.2,63.2,69.7
,Influenza and pneumonia,J09-J18,2023,2023,Wisconsin,55.0,2281.0,5910955.0,38.6,29.5,37.0,40.2,28.3,30.8
,Influenza and pneumonia,J09-J18,2023,2023,Wyoming,56.0,286.0,584057.0,49.0,39.2,43.3,54.6,34.7,44.2
Total,Influenza and pneumonia,J09-J18,2023,2023,,,161224.0,334914895.0,48.1,38.5,47.9,48.4,38.3,38.7
,Influenza and pneumonia,J09-J18,2024,2024,Alabama,1.0,2595.0,5157699.0,50.3,39.1,48.4,52.2,37.5,40.6
,Influenza and pneumonia,J09-J18,2024,2024,Alaska,2.0,193.0,740133.0,26.1,27.5,22.4,29.8,23.6,31.9
,Influenza and pneumonia,J09-J18,2024,2024,Arizona,4.0,3286.0,7582384.0,43.3,32.2,41.9,44.8,31.1,33.3
,Influenza and pneumonia,J09-J18,2024,2024,Arkansas,5.0,2029.0,3088354.0,65.7,51.5,62.8,68.6,49.3,53.9
,Influenza and pneumonia,J09-J18,2024,2024,California,6.0,17579.0,39431263.0,44.6,36.8,43.9,45.2,36.3,37.4
,Influenza and pneumonia,J09-J18,2024,2024,Colorado,8.0,1739.0,5957493.0,29.2,26.2,27.8,30.6,24.9,27.5
,Influenza and pneumonia,J09-J18,2024,2024,Connecticut,9.0,2118.0,3675069.0,57.6,40.9,55.2,60.1,39.2,42.7
,Influenza and pneumonia,J09-J18,2024,2024,Delaware,10.0,580.0,1051917.0,55.1,38.6,50.7,59.6,35.4,42.1
,Influenza and pneumonia,J09-J18,2024,2024,District of Columbia,11.0,245.0,702250.0,34.9,35.0,30.5,39.3,30.7,39.7
,Influenza and pneumonia,J09-J18,2024,2024,Florida,12.0,12402.0,23372215.0,53.1,33.8,52.1,54.0,33.2,34.4
,Influenza and pneumonia,J09-J18,2024,2024,Georgia,13.0,4222.0,11180878.0,37.8,33.7,36.6,38.9,32.7,34.8
,Influenza and pneumonia,J09-J18,2024,2024,Hawaii,15.0,788.0,1446146.0,54.5,33.8,50.7,58.3,31.4,36.4
,Influenza and pneumonia,J09-J18,2024,2024,Idaho,16.0,552.0,2001619.0,27.6,23.4,25.3,29.9,21.4,25.4
,Influenza and pneumonia,J09-J18,2024,2024,Illinois,17.0,5448.0,12710158.0,42.9,33.2,41.7,44.0,32.3,34.1
,Influenza and pneumonia,J09-J18,2024,2024,Indiana,18.0,3550.0,6924275.0,51.3,41.7,49.6,53.0,40.4,43.2
,Influenza and pneumonia,J09-J18,2024,2024,Iowa,19.0,1423.0,3241488.0,43.9,32.2,41.6,46.2,30.5,34.0
,Influenza and pneumonia,J09-J18,2024,2024,Kansas,20.0,1268.0,2970606.0,42.7,33.6,40.3,45.0,31.7,35.5
,Influenza and pneumonia,J09-J18,2024,2024,Kentucky,21.0,3060.0,4588372.0,66.7,53.4,64.3,69.1,51.5,55.3
,Influenza and pneumonia,J09-J18,2024,2024,Louisiana,22.0,1654.0,4597740.0,36.0,29.5,34.2,37.7,28.1,31.0
,Influenza and pneumonia,J09-J18,2024,2024,Maine,23.0,830.0,1405012.0,59.1,37.4,55.1,63.1,34.8,40.1
,Influenza and pneumonia,J09-J18,2024,2024,Maryland,24.0,2996.0,6263220.0,47.8,37.8,46.1,49.5,36.5,39.2
,Influenza and pneumonia,J09-J18,2024,2024,Massachusetts,25.0,3137.0,7136171.0,44.0,32.8,42.4,45.5,31.6,34.0
,Influenza and pneumonia,J09-J18,2024,2024,Michigan,26.0,4557.0,10140459.0,44.9,33.9,43.6,46.2,32.9,34.9
,Influenza and pneumonia,J09-J18,2024,2024,Minnesota,27.0,2217.0,5793151.0,38.3,29.4,36.7,39.9,28.2,30.7
,Influenza and pneumonia,J09-J18,2024,2024,Mississippi,28.0,1935.0,2943045.0,65.7,52.3,62.8,68.7,50.0,54.8
,Influenza and pneumonia,J09-J18,2024,2024,Missouri,29.0,3106.0,6245466.0,49.7,37.8,48.0,51.5,36.4,39.2
,Influenza and pneumonia,J09-J18,2024,2024,Montana,30.0,419.0,1137233.0,36.8,27.1,33.3,40.4,24.5,30.0
,Influenza and pneumonia,J09-J18,2024,2024,Nebraska,31.0,869.0,2005465.0,43.3,35.3,40.5,46.2,32.9,37.8
,Influenza and pneumonia,J09-J18,2024,2024,Nevada,32.0,1538.0,3267467.0,47.1,38.7,44.7,49.4,36.8,40.8
,Influenza and pneumonia,J09-J18,2024,2024,New Hampshire,33.0,582.0,1409032.0,41.3,28.0,37.9,44.7,25.8,30.5
,Influenza and pneumonia,J09-J18,2024,2024,New Jersey,34.0,3628.0,9500851.0,38.2,29.2,36.9,39.4,28.3,30.2
,Influenza and pneumonia,J09-J18,2024,2024,New Mexico,35.0,1217.0,2130256.0,57.1,43.1,53.9,60.3,40.7,45.7
,Influenza and pneumonia,J09-J18,2024,2024,New York,36.0,10812.0,19867248.0,54.4,39.2,53.4,55.4,38.4,39.9
,Influenza and pneumonia,J09-J18,2024,2024,North Carolina,37.0,5605.0,11046024.0,50.7,40.9,49.4,52.1,39.8,42.0
,Influenza and pneumonia,J09-J18,2024,2024,North Dakota,38.0,323.0,796568.0,40.5,31.7,36.1,45.0,28.3,35.5
,Influenza and pneumonia,J09-J18,2024,2024,Ohio,39.0,5407.0,11883304.0,45.5,34.5,44.3,46.7,33.5,35.4
,Influenza and pneumonia,J09-J18,2024,2024,Oklahoma,40.0,2662.0,4095393.0,65.0,54.8,62.5,67.5,52.7,57.0
,Influenza and pneumonia,J09-J18,2024,2024,Oregon,41.0,1551.0,4272371.0,36.3,27.2,34.5,38.1,25.8,28.6
,Influenza and pneumonia,J09-J18,2024,2024,Pennsylvania,42.0,6397.0,13078751.0,48.9,33.9,47.7,50.1,33.1,34.8
,Influenza and pneumonia,J09-J18,2024,2024,Rhode Island,44.0,409.0,1112308.0,36.8,26.4,33.2,40.3,23.9,29.3
,Influenza and pneumonia,J09-J18,2024,2024,South Carolina,45.0,2575.0,5478831.0,47.0,35.8,45.2,48.8,34.4,37.2
,Influenza and pneumonia,J09-J18,2024,2024,South Dakota,46.0,452.0,924669.0,48.9,38.1,44.4,53.4,34.6,41.9
,Influenza and pneumonia,J09-J18,2024,2024,Tennessee,47.0,4282.0,7227750.0,59.2,48.4,57.5,61.0,46.9,49.9
,Influenza and pneumonia,J09-J18,2024,2024,Texas,48.0,11946.0,31290831.0,38.2,37.9,37.5,38.9,37.2,38.6
,Influenza and pneumonia,J09-J18,2024,2024,Utah,49.0,927.0,3503613.0,26.5,30.8,24.8,28.2,28.8,32.9
,Influenza and pneumonia,J09-J18,2024,2024,Vermont,50.0,299.0,648493.0,46.1,31.1,40.9,51.3,27.5,35.1
,Influenza and pneumonia,J09-J18,2024,2024,Virginia,51.0,3265.0,8811195.0,37.1,29.7,35.8,38.3,28.7,30.8
,Influenza and pneumonia,J09-J18,2024,2024,Washington,53.0,2985.0,7958180.0,37.5,31.4,36.2,38.9,30.2,32.5
,Influenza and pneumonia,J09-J18,2024,2024,West Virginia,54.0,1640.0,1769979.0,92.7,62.6,88.2,97.1,59.5,65.9
,Influenza and pneumonia,J09-J18,2024,2024,Wisconsin,55.0,2125.0,5960975.0,35.6,26.6,34.1,37.2,25.4,27.7
,Influenza and pneumonia,J09-J18,2024,2024,Wyoming,56.0,261.0,587618.0,44.4,34.0,39.0,49.8,29.9,38.6
Total,Influenza and pneumonia,J09-J18,2024,2024,,,155685.0,340110988.0,45.8,36.0,45.5,46.0,35.8,36.2
,Influenza and pneumonia,J09-J18,2025,2025,Alabama,1.0,2537.0,5157699.0,49.2,38.1,47.3,51.1,36.6,39.6
,Influenza and pneumonia,J09-J18,2025,2025,Alaska,2.0,197.0,740133.0,26.6,27.0,22.9,30.3,23.2,31.3
,Influenza and pneumonia,J09-J18,2025,2025,Arizona,4.0,3186.0,7582384.0,42.0,31.1,40.6,43.5,30.0,32.3
,Influenza and pneumonia,J09-J18,2025,2025,Arkansas,5.0,1852.0,3088354.0,60.0,46.7,57.2,62.7,44.6,48.9
,Influenza and pneumonia,J09-J18,2025,2025,California,6.0,17288.0,39431263.0,43.8,36.3,43.2,44.5,35.7,36.8
,Influenza and pneumonia,J09-J18,2025,2025,Colorado,8.0,1691.0,5957493.0,28.4,25.4,27.0,29.7,24.2,26.7
,Influenza and pneumonia,J09-J18,2025,2025,Connecticut,9.0,2040.0,3675069.0,55.5,39.0,53.1,57.9,37.3,40.8
,Influenza and pneumonia,J09-J18,2025,2025,Delaware,10.0,575.0,1051917.0,54.7,38.4,50.2,59.1,35.3,41.9
,Influenza and pneumonia,J09-J18,2025,2025,District of Columbia,11.0,248.0,702250.0,35.3,35.1,30.9,39.7,30.9,39.9
,Influenza and pneumonia,J09-J18,2025,2025,Florida,12.0,11901.0,23372215.0,50.9,32.5,50.0,51.8,31.9,33.1
,Influenza and pneumonia,J09-J18,2025,2025,Georgia,13.0,3970.0,11180878.0,35.5,31.9,34.4,36.6,30.9,32.9
,Influenza and pneumonia,J09-J18,2025,2025,Hawaii,15.0,714.0,1446146.0,49.4,31.0,45.8,53.0,28.7,33.5
,Influenza and pneumonia,J09-J18,2025,2025,Idaho,16.0,531.0,2001619.0,26.5,22.5,24.3,28.8,20.6,24.5
,Influenza and pneumonia,J09-J18,2025,2025,Illinois,17.0,5264.0,12710158.0,41.4,32.2,40.3,42.5,31.4,33.1
,Influenza and pneumonia,J09-J18,2025,2025,Indiana,18.0,3421.0,6924275.0,49.4,40.3,47.8,51.1,39.0,41.7
,Influenza and pneumonia,J09-J18,2025,2025,Iowa,19.0,1404.0,3241488.0,43.3,31.9,41.0,45.6,30.2,33.7
,Influenza and pneumonia,J09-J18,2025,2025,Kansas,20.0,1245.0,2970606.0,41.9,33.3,39.6,44.2,31.4,35.2
,Influenza and pneumonia,J09-J18,2025,2025,Kentucky,21.0,2985.0,4588372.0,65.1,51.8,62.7,67.4,49.9,53.8
,Influenza and pneumonia,J09-J18,2025,2025,Louisiana,22.0,1594.0,4597740.0,34.7,28.3,33.0,36.4,26.9,29.8
,Influenza and pneumonia,J09-J18,2025,2025,Maine,23.0,790.0,1405012.0,56.2,35.2,52.3,60.1,32.7,37.9
,Influenza and pneumonia,J09-J18,2025,2025,Maryland,24.0,3052.0,6263220.0,48.7,38.6,47.0,50.5,37.3,40.1
,Influenza and pneumonia,J09-J18,2025,2025,Massachusetts,25.0,3114.0,7136171.0,43.6,32.5,42.1,45.2,31.4,33.7
,Influenza and pneumonia,J09-J18,2025,2025,Michigan,26.0,4830.0,10140459.0,47.6,35.7,46.3,49.0,34.6,36.7
,Influenza and pneumonia,J09-J18,2025,2025,Minnesota,27.0,2257.0,5793151.0,39.0,30.2,37.4,40.6,28.9,31.5
,Influenza and pneumonia,J09-J18,2025,2025,Mississippi,28.0,1933.0,2943045.0,65.7,53.0,62.8,68.6,50.6,55.5
,Influenza and pneumonia,J09-J18,2025,2025,Missouri,29.0,2991.0,6245466.0,47.9,36.5,46.2,49.6,35.2,37.9
,Influenza and pneumonia,J09-J18,2025,2025,Montana,30.0,411.0,1137233.0,36.1,26.9,32.6,39.6,24.3,29.8
,Influenza and pneumonia,J09-J18,2025,2025,Nebraska,31.0,850.0,2005465.0,42.4,34.8,39.5,45.2,32.5,37.3
,Influenza and pneumonia,J09-J18,2025,2025,Nevada,32.0,1625.0,3267467.0,49.7,40.6,47.3,52.2,38.6,42.7
,Influenza and pneumonia,J09-J18,2025,2025,New Hampshire,33.0,568.0,1409032.0,40.3,27.7,37.0,43.6,25.5,30.3
,Influenza and pneumonia,J09-J18,2025,2025,New Jersey,34.0,3729.0,9500851.0,39.2,29.9,38.0,40.5,29.0,30.9
,Influenza and pneumonia,J09-J18,2025,2025,New Mexico,35.0,1154.0,2130256.0,54.2,41.8,51.0,57.3,39.3,44.4
,Influenza and pneumonia,J09-J18,2025,2025,New York,36.0,10611.0,19867248.0,53.4,38.3,52.4,54.4,37.6,39.1
,Influenza and pneumonia,J09-J18,2025,2025,North Carolina,37.0,5210.0,11046024.0,47.2,38.1,45.9,48.4,37.0,39.1
,Influenza and pneumonia,J09-J18,2025,2025,North Dakota,38.0,347.0,796568.0,43.6,35.1,39.0,48.1,31.4,39.2
,Influenza and pneumonia,J09-J18,2025,2025,Ohio,39.0,5651.0,11883304.0,47.6,36.0,46.3,48.8,35.1,37.0
